Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y
9954.751,2.393652,316.11063,193.68556,310.88974,165.79391,308.65598,103.21591,308.17026,88.527344
9974.4248,10.812157,316.53,193.54849,311.1207,165.68729,308.98318,103.26463,308.73007,88.708397
9994.0977,2.9402275,316.63751,193.2027,311.18781,165.33234,308.78772,102.97619,308.328,88.452942
10013.771,14.415905,316.17789,192.84521,311.02689,164.87982,308.56451,102.6304,307.91779,88.166321
10033.444,5.8842554,316.06647,192.48888,310.9382,164.54042,308.78592,102.5044,308.35098,88.182709
10053.118,5.959188,315.72519,192.37091,310.88062,164.38336,309.10678,102.53754,308.57822,88.394951
10072.792,14.904754,315.84567,192.20732,310.9136,164.24062,309.19455,102.71152,308.716,88.833725
10092.465,0.85703325,315.89828,192.14532,310.88312,164.18575,308.98972,102.78732,308.4039,88.947884
10112.139,10.120789,315.60892,192.19833,310.7554,164.21645,309.00421,102.72738,308.55414,88.911835
10131.812,7.3792877,315.55478,192.33838,310.69736,164.34116,309.06531,102.63841,308.68161,88.674377
10151.485,0.4313803,315.50543,192.65385,310.70715,164.56596,309.07858,102.64782,308.64569,88.498932
10171.159,0.40828574,315.66669,192.95842,310.80518,164.86003,309.13651,102.74976,308.69321,88.475937
10190.832,9.2149162,315.96112,193.07602,310.87985,165.11574,309.17914,103.01347,308.8139,88.628922
10210.506,3.5403919,317.97345,192.27841,311.44235,164.93552,309.71429,103.34264,309.8924,89.023605
10230.179,15.016069,318.89651,192.01247,312.01804,164.84909,309.86844,103.25221,310.35587,88.87899
10249.853,5.2440801,317.82098,192.75914,311.94666,165.09096,309.3269,102.75035,309.06985,88.101784
10269.525,9.664217,316.48529,193.3381,311.45016,165.29817,308.89694,102.64916,308.26123,87.900536
10289.199,3.777528,315.99155,193.42261,311.06335,165.34984,308.89902,102.78518,308.35269,88.135605
10308.873,11.845529,316.08939,193.37039,311.05963,165.31705,308.953,102.99702,308.45575,88.496628
10328.546,1.844961,315.88162,193.21877,310.97302,165.16196,308.85941,103.01978,308.27448,88.644455
10348.22,11.58501,315.92004,192.94223,310.94315,164.89656,309.04807,102.90218,308.56525,88.656357
10367.893,5.0400629,315.4487,192.75661,310.78937,164.64696,309.19382,102.72046,308.65881,88.603546
10387.566,9.3979168,315.61148,192.49796,310.88733,164.41289,309.30789,102.59754,308.76776,88.572029
10407.24,10.284996,315.77002,192.3447,311.0105,164.25436,309.27798,102.58395,308.70593,88.624252
10426.913,2.5356896,315.77386,192.29013,311.03165,164.2401,309.15768,102.59824,308.42252,88.713875
10446.587,10.324741,315.94635,192.3045,311.04962,164.26746,309.10834,102.61501,308.48337,88.716011
10466.26,4.3180256,315.91913,192.45969,310.98804,164.40292,308.86063,102.59111,308.19839,88.531334
10485.934,9.1898518,315.78598,192.73679,310.85193,164.66953,308.80768,102.61183,308.23239,88.393288
10505.606,3.906409,315.60458,193.18552,310.81134,165.04787,308.97275,102.70939,308.46219,88.316132
10525.28,16.153149,315.80643,193.5264,310.94485,165.36098,308.99512,102.8689,308.38367,88.331863
10544.954,10.178477,315.897,193.72655,311.03705,165.55821,308.97354,103.03433,308.38501,88.407715
10564.627,4.556869,315.88879,193.75322,311.02417,165.58772,308.87167,103.0506,308.21674,88.412865
10584.301,15.242962,315.89713,193.5712,310.98862,165.4342,308.76337,102.95914,308.13519,88.365173
10603.974,3.01318,315.87762,193.29413,310.93634,165.19113,308.69705,102.84812,308.05569,88.319229
10623.647,9.0266638,315.73843,193.06549,310.87787,164.96295,308.76865,102.74608,308.20392,88.391624
10643.321,4.9347234,315.90607,192.75415,310.92358,164.69458,308.72794,102.65923,308.00851,88.40715
10662.994,15.630057,315.71536,192.63721,310.87393,164.54483,308.849,102.6024,308.19443,88.477493
10682.668,3.5431592,315.5481,192.59892,310.84344,164.47913,309.01788,102.57755,308.35617,88.505737
10702.341,11.120818,315.64267,192.59958,310.84763,164.49969,309.05029,102.59541,308.36487,88.528725
10722.015,5.7480855,316.14453,192.35385,310.90024,164.48085,309.32315,102.81997,308.84384,88.742149
10741.688,15.513582,317.94342,191.48941,311.2778,164.30226,310.23788,103.2574,310.73413,89.311134
10761.361,3.5076466,318.91879,191.0687,311.57663,164.28889,310.68317,103.45544,312.04636,89.609909
10781.035,12.66687,318.80978,191.6683,311.75757,164.64018,310.25491,103.14272,310.91907,89.02256
10800.708,5.5196576,317.17108,192.70703,311.26624,165.16438,309.35989,102.85849,309.18674,88.442818
10820.382,0.67381507,316.90964,192.90552,310.86404,165.39833,309.00534,103.06432,309.06351,88.522041
10840.055,7.9054489,316.81589,193.3071,311.12833,165.57938,308.67932,103.07629,308.24374,88.517113
10859.729,15.021646,316.5361,193.45427,311.15295,165.55763,308.39746,103.02428,307.58347,88.462967
10879.402,3.1964076,316.21329,193.33035,310.99704,165.35797,308.67203,102.90598,308.05133,88.421509
10899.075,6.262641,315.8858,193.12206,310.86795,165.10997,308.79904,102.71886,308.18774,88.32016
10918.749,8.9171686,315.88086,192.79568,310.86569,164.79637,308.93222,102.60908,308.31348,88.356529
10938.422,11.572549,315.93051,192.59079,310.89301,164.58435,308.86783,102.64633,308.15125,88.55616
10958.096,0.096871436,315.80243,192.45624,310.87717,164.49142,308.96509,102.76154,308.21658,88.870827
10977.769,12.137393,315.73065,192.38124,310.8541,164.36694,309.1586,102.80313,308.48401,89.032791
10997.442,8.5535889,315.42422,192.33122,310.71143,164.32245,309.20361,102.72105,308.66821,88.940178
11017.116,3.116895,315.68967,192.26337,310.76782,164.24925,308.99377,102.55344,308.36768,88.639801
11036.789,5.7936292,315.74597,192.40762,310.8024,164.36607,308.93497,102.47734,308.32669,88.436867
11056.463,12.027469,315.65836,192.77684,310.80304,164.67685,308.99921,102.60562,308.3609,88.423477
11076.136,1.738783,315.65543,193.1937,310.81689,165.05922,309.09271,102.84393,308.48712,88.555557
11095.81,0.043009162,315.68121,193.45889,310.82004,165.3551,309.03302,103.01849,308.39005,88.636703
11115.483,3.8426976,316.03067,193.3661,310.85144,165.40106,308.99625,103.1126,308.45071,88.693878
11135.156,9.5573444,317.83127,192.41832,311.30957,165.03342,309.58743,103.26782,309.65082,88.914223
11154.83,10.972384,318.6058,192.10301,311.76431,164.87303,309.92917,103.17108,310.40704,88.83345
11174.503,0.53684586,317.46661,192.78156,311.7515,165.03429,309.65781,102.72948,309.34958,88.231651
11194.177,13.881999,316.19897,193.30881,311.33252,165.19231,309.18695,102.65844,308.46194,88.16095
11213.85,4.4135361,316.05545,193.19969,311.11737,165.14075,308.97592,102.78518,308.16278,88.394073
11233.523,11.014929,316.19632,193.02933,311.11563,164.99156,308.87143,102.86327,308.16507,88.61367
11253.197,1.9444878,315.80231,192.91318,310.90341,164.83928,308.76459,102.76157,308.02768,88.5998
11272.87,6.1145263,315.79266,192.73093,310.81906,164.67552,309.0087,102.65102,308.33337,88.540504
11292.544,9.3750963,315.2782,192.78902,310.67499,164.63445,309.21591,102.62283,308.66623,88.541573
11312.217,8.2063265,315.466,192.76019,310.80682,164.62309,309.37094,102.67505,308.67758,88.640579
11331.891,10.536915,315.76022,192.74881,310.98062,164.61713,309.34882,102.74029,308.67496,88.770348
11351.564,6.2449927,315.92325,192.68074,311.07648,164.58618,309.01569,102.70568,308.0654,88.710861
11371.237,6.7138014,316.02902,192.6683,311.07227,164.57938,308.88721,102.64124,308.09448,88.598701
11390.911,6.2392273,315.90381,192.70766,310.95483,164.61554,308.72858,102.54154,307.87897,88.360107
11410.584,3.0529077,315.80978,192.91138,310.88422,164.79916,308.7673,102.58518,308.02411,88.236763
11430.258,9.5698833,315.62521,193.21786,310.83524,165.07439,309.00192,102.69057,308.38422,88.309128
11449.931,12.193674,315.93945,193.35989,310.9693,165.2429,308.84796,102.81335,308.07761,88.369362
11469.604,16.209064,315.83264,193.54799,310.97443,165.3849,308.97211,102.93848,308.2229,88.466721
11489.278,1.8983558,315.60953,193.55759,310.87964,165.38278,309.00989,102.95621,308.23853,88.493271
11508.951,11.929482,315.80573,193.36067,310.95889,165.21657,308.98837,102.83813,308.22345,88.412437
11528.625,3.4196017,315.9057,193.0882,310.99646,164.96205,308.86172,102.71105,308.02689,88.358673
11548.298,14.895279,315.80231,192.91179,310.95938,164.76611,308.91473,102.65151,308.10101,88.375313
11567.972,2.3116064,315.61731,192.74786,310.87912,164.62044,309.10193,102.62336,308.32764,88.49585
11587.646,12.542135,315.49951,192.65303,310.8407,164.5302,309.13782,102.59355,308.43365,88.527267
11607.318,1.8171966,315.55392,192.58664,310.81174,164.47037,309.08694,102.52301,308.30206,88.503334
11626.992,14.280161,315.70044,192.61314,310.89038,164.48802,309.00427,102.49561,308.19113,88.475502
11646.665,6.1261983,315.71182,192.77809,310.93338,164.6058,309.02878,102.5789,308.11966,88.461632
11666.339,12.871862,315.62357,193.03914,310.92343,164.84358,309.17303,102.69009,308.35248,88.560738
11686.012,1.0008055,315.68527,193.22098,310.93967,165.03969,309.12073,102.78757,308.26529,88.569252
11705.686,12.309764,315.77066,193.27785,310.95389,165.11147,309.0488,102.80305,308.20908,88.495819
11725.359,8.723814,315.66617,193.31108,310.89117,165.13519,308.97665,102.75356,308.16876,88.380951
11745.032,1.2173177,315.78387,193.26028,310.8949,165.12759,308.89828,102.72565,308.13318,88.282944
11764.706,5.1956401,315.9046,193.17651,310.99548,165.06865,308.98276,102.67783,308.23663,88.25914
11784.379,13.878905,316.08853,193.08437,311.09976,164.97565,308.82321,102.64249,307.89935,88.237785
11804.053,8.0068436,315.58606,193.16052,310.89606,164.98528,308.86526,102.673,308.06339,88.348869
11823.727,3.5717351,315.6185,193.06473,310.87842,164.91635,309.01648,102.67825,308.14093,88.387871
11843.399,14.698094,315.71707,192.96448,310.914,164.81778,309.09622,102.64594,308.30002,88.437416
11863.073,6.1529307,315.802,192.86494,310.95038,164.70357,308.96326,102.62915,308.08008,88.435379
11882.746,5.6775966,315.63892,192.88669,310.89978,164.71422,308.92896,102.64822,308.043,88.487335
11902.42,14.609648,315.5708,192.90337,310.82993,164.72482,309.02811,102.69024,308.20795,88.560127
11922.093,3.1339705,315.45123,192.95107,310.83942,164.75574,309.13351,102.70419,308.35757,88.541557
11941.767,8.8978214,315.69754,192.87675,310.89224,164.73669,309.00046,102.66533,308.19592,88.482094
11961.44,3.7287872,315.70425,192.92572,310.87155,164.75392,308.81525,102.60641,307.94214,88.387085
11981.113,16.123692,315.57877,193.05298,310.85254,164.87439,308.97665,102.6515,308.16074,88.354988
12000.787,3.0383711,315.51614,193.19792,310.85876,165.01204,309.0553,102.68306,308.26624,88.367058
12020.46,0.14804052,315.6311,193.26566,310.86591,165.08238,309.00467,102.75239,308.1633,88.403435
12040.134,1.2706465,316.22198,192.92068,310.98871,164.99379,309.18582,102.93524,308.53763,88.567131
12059.808,15.33827,318.17163,191.82111,311.45053,164.58983,310.01776,103.22236,310.22681,89.025604
12079.48,5.5527663,319.07565,191.02518,311.61258,164.33553,310.60001,103.38892,311.7861,89.399712
12099.154,6.3177719,319.41098,190.73917,311.60413,164.28937,310.71921,103.35747,312.29565,89.409706
12118.827,14.009483,319.0704,191.30696,311.65353,164.55905,310.00592,103.03289,310.78772,88.845284
12138.501,4.9596992,317.26776,192.61676,311.26523,165.12256,309.10458,102.85485,309.12891,88.480789
12158.174,7.5642982,316.22369,193.3297,310.91956,165.48456,308.68488,103.06336,308.22025,88.60318
12177.848,5.5897141,316.25058,193.3687,311.00076,165.48605,308.68985,103.18646,308.11011,88.846321
12197.521,1.7196897,316.51221,193.11279,311.09055,165.22969,308.77975,103.04502,308.26877,88.673973
12217.194,13.814514,315.66718,192.99809,310.77655,165.01503,308.86295,102.69505,308.32733,88.402527
12236.868,6.4249144,315.89114,192.67374,310.81262,164.69286,309.07239,102.52523,308.58472,88.291779
12256.541,10.180862,315.94147,192.49524,310.92618,164.53081,309.09811,102.53525,308.52155,88.434555
12276.215,9.794136,316.0889,192.42554,311.0527,164.47267,308.99963,102.70609,308.24866,88.770065
12295.889,2.719943,315.96503,192.39626,310.98694,164.44005,309.02438,102.86821,308.40842,89.055298
12315.562,8.0385408,315.97406,192.29387,310.93994,164.38708,308.86823,102.75635,308.1904,88.916283
12335.235,1.3449214,315.95511,192.29861,310.87549,164.35503,308.87973,102.56211,308.2923,88.571434
12354.908,15.323915,315.5632,192.56027,310.73755,164.53754,308.90811,102.51315,308.46399,88.327682
12374.582,6.6562886,315.99979,192.78589,310.89075,164.79112,308.90964,102.59563,308.28009,88.27504
12394.255,16.186556,315.86121,193.25607,310.91806,165.19208,309.04099,102.89466,308.47513,88.551689
12413.929,2.0984826,315.6669,193.58556,310.89117,165.47493,309.11316,103.15244,308.45813,88.783943
12433.603,8.5817299,316.09933,193.5276,311.06003,165.47253,308.99261,103.17542,308.33731,88.727348
12453.275,9.4285011,316.15393,193.30264,311.02975,165.29631,308.66815,102.94405,307.96542,88.471352
12472.949,11.093175,315.97903,193.11969,310.91705,165.10797,308.64655,102.72676,307.96869,88.301933
12492.622,0.40800282,315.77533,192.96353,310.84644,164.93329,308.88376,102.68621,308.30991,88.262611
12512.296,9.0037861,315.75439,192.86804,310.86359,164.8078,309.02533,102.68081,308.40286,88.432747
12531.97,8.136404,315.85312,192.72876,310.91611,164.68207,309.04205,102.72784,308.32785,88.66777
12551.643,11.997163,315.71106,192.65616,310.89566,164.61989,309.06094,102.74847,308.38068,88.757446
12571.316,6.5735073,315.62531,192.59459,310.8299,164.53632,309.07361,102.68007,308.4458,88.680954
12590.989,8.816947,315.64407,192.5992,310.81372,164.53279,308.99423,102.60056,308.35318,88.573395
12610.663,6.8484521,315.57126,192.69978,310.73709,164.63777,309.0939,102.67558,308.44977,88.573914
12630.336,10.05542,316.27094,192.46095,310.92288,164.66521,309.58154,102.98148,309.18451,88.885681
12650.01,12.003214,318.39767,191.44031,311.45282,164.42233,310.37653,103.39085,311.04803,89.458214
12669.684,2.6709318,319.22809,190.96577,311.68619,164.33885,310.60101,103.46989,311.79532,89.583267
12689.356,3.2202799,319.52945,191.03711,311.76544,164.46567,310.29568,103.22411,311.51877,89.135315
12709.03,12.419272,317.96887,192.26863,311.5018,165.00494,309.30338,102.76159,309.28656,88.289284
12728.703,13.55448,316.5687,193.35062,311.04614,165.60364,308.79477,102.83639,308.44669,88.234482
12748.377,2.7442443,315.94827,193.80759,310.80115,165.89255,308.77579,103.18652,308.16281,88.52253
12768.051,12.967956,316.3652,193.67871,311.05429,165.79475,309.10364,103.29103,308.64325,88.846359
12787.724,0.27985081,316.58633,193.29234,311.18524,165.41489,308.80853,103.10648,308.14276,88.647713
12807.397,11.755528,316.24664,192.84235,311.04807,164.92682,308.6539,102.69784,307.84586,88.398788
12827.07,8.7219906,315.99057,192.44513,310.89789,164.5089,308.88031,102.53674,308.21613,88.36541
12846.744,3.2988114,315.51331,192.31038,310.7796,164.29857,309.3042,102.54089,308.67462,88.572151
12866.417,14.774489,315.61368,192.12997,310.81479,164.15782,309.44418,102.67206,308.87231,88.941376
12886.091,1.769948,315.77338,192.05943,310.81128,164.10887,309.1741,102.74447,308.4502,89.094154
12905.765,11.925307,315.49017,192.15004,310.69223,164.15157,309.17078,102.75108,308.595,89.065643
12925.438,5.234488,315.50937,192.32689,310.64514,164.30832,309.12564,102.68635,308.59436,88.863968
12945.111,0.26994336,315.55383,192.66168,310.68054,164.58945,309.08978,102.65825,308.49365,88.619499
12964.784,0.66607422,315.66458,193.0228,310.74139,164.96034,309.19348,102.78313,308.65289,88.566391
12984.458,11.777678,316.55695,192.888,311.02921,165.13187,309.61456,103.18247,309.2576,88.913795
13004.132,0.88001525,318.96249,191.82756,311.67212,164.94789,310.31613,103.60651,311.18576,89.482498
13023.805,12.355693,319.13324,192.06332,312.06348,165.05673,309.96982,103.35401,310.3808,89.025177
13043.479,8.0818157,318.05835,192.84731,311.89014,165.28674,309.33426,102.8143,309.06281,88.245094
13063.151,7.8596978,316.28436,193.4826,311.19119,165.53654,308.65759,102.67335,307.85217,87.886543
13082.825,4.0804024,316.18271,193.44775,310.99792,165.48772,308.72162,102.79148,308.05255,88.178818
13102.498,9.8657131,316.16782,193.32716,311.02563,165.35118,308.82587,102.91432,308.23773,88.455605
13122.172,1.8037149,315.99197,193.14366,310.99063,165.13441,308.85178,102.90624,308.07629,88.595039
13141.846,14.125772,316.02203,192.77846,310.99741,164.77383,309.10544,102.78058,308.46326,88.66684
13161.519,4.6995993,315.52109,192.59677,310.81842,164.52643,309.18735,102.62695,308.47617,88.629654
13181.192,9.6557055,315.68164,192.31732,310.88846,164.28185,309.32309,102.56431,308.62665,88.717453
13200.865,10.164007,315.69016,192.22264,310.90512,164.16043,309.22797,102.58092,308.48068,88.860268
13220.539,0.9064666,315.72006,192.21506,310.89713,164.18683,309.11951,102.63966,308.29868,88.932678
13240.213,9.5719986,315.8725,192.26451,310.94266,164.26068,309.07782,102.67554,308.3739,88.903442
13259.886,3.3391168,315.91016,192.47342,310.92154,164.45532,308.78793,102.62155,308.01138,88.661552
13279.56,11.798671,316.0386,192.74438,310.94504,164.71541,308.797,102.62662,308.04568,88.45311
13299.232,1.7828337,315.69348,193.27316,310.87106,165.15231,309.01505,102.73133,308.35342,88.370949
13318.906,16.164148,315.70364,193.64185,310.88129,165.49246,309.13745,102.92431,308.44241,88.415154
13338.579,7.5181007,315.90717,193.82054,310.97321,165.68031,309.1051,103.0808,308.43634,88.466988
13358.253,5.7997527,315.84045,193.83141,310.97076,165.6886,308.93222,103.09522,308.198,88.485153
13377.927,15.209427,316.05435,193.53374,311.05374,165.45868,308.74222,102.96019,307.99936,88.444077
13397.6,5.6735568,316.1243,193.17505,311.07767,165.12415,308.64761,102.76895,307.78174,88.355438
13417.273,6.1889291,315.91617,192.86124,311.00693,164.80008,308.75601,102.63094,307.9635,88.36216
13436.946,6.0793037,315.88702,192.58879,311.00714,164.55487,308.92023,102.53724,308.16193,88.381607
13456.62,13.556022,315.85471,192.42043,310.9917,164.36467,309.00391,102.49052,308.15936,88.437416
13476.294,6.4851174,315.61844,192.42433,310.8873,164.34465,309.09314,102.49305,308.29358,88.553604
13495.967,9.3841734,315.61649,192.49362,310.84274,164.4472,309.07544,102.56277,308.28381,88.601135
13515.641,5.4934869,315.99893,192.41647,310.89105,164.50824,309.31952,102.76885,308.65353,88.791428
13535.313,12.629378,317.82211,191.65826,311.30362,164.36537,310.21701,103.25844,310.41425,89.31723
13554.987,6.0222163,318.82562,191.2887,311.68182,164.37962,310.7565,103.43694,311.78033,89.5821
13574.66,12.894063,318.5256,191.96809,311.84845,164.75212,310.3024,103.05683,310.53412,88.889923
13594.334,4.0601468,317.07169,192.83118,311.36633,165.14612,309.42181,102.75013,308.96045,88.350258
13614.008,1.6868222,316.83279,192.9783,310.9971,165.34303,309.00308,102.86355,308.74872,88.36467
13633.681,9.5288095,316.65402,193.36865,311.24243,165.49535,308.67075,102.85368,307.94241,88.320656
13653.354,15.617918,316.5293,193.39806,311.25546,165.44662,308.51413,102.82449,307.52353,88.336761
13673.027,2.030031,316.26962,193.29248,311.12909,165.26788,308.74503,102.73816,307.99719,88.302292
13692.701,8.5762444,315.93384,193.14088,311.01648,165.07111,308.88312,102.61436,308.0834,88.208519
13712.375,5.6994691,315.92789,192.86446,311.02133,164.78246,308.98697,102.55808,308.27124,88.274719
13732.048,14.232925,316.00015,192.67682,311.03491,164.60081,308.97006,102.59409,308.10632,88.494667
13751.722,2.7572482,315.8045,192.55672,310.98352,164.5089,309.04559,102.68635,308.19998,88.816666
13771.395,9.2996578,315.62924,192.48085,310.90192,164.41637,309.22778,102.7457,308.43216,88.968323
13791.068,11.213965,315.46936,192.39992,310.81644,164.32286,309.22803,102.64277,308.56702,88.897751
13810.741,0.27915984,315.76337,192.31502,310.89569,164.25223,309.01566,102.45726,308.23782,88.56945
13830.415,7.7184496,315.71454,192.48145,310.87854,164.39243,309.00626,102.42077,308.24921,88.416725
13850.089,10.016719,315.56454,192.85742,310.84393,164.70758,309.09634,102.54274,308.34183,88.427269
13869.762,1.1008426,315.64145,193.24258,310.91647,165.09294,309.2002,102.77785,308.46063,88.558907
13889.436,0.045592133,315.74127,193.48346,310.94217,165.31822,309.13776,102.9304,308.36758,88.583069
13909.108,6.245286,316.08124,193.32196,310.94299,165.34506,309.11572,103.03172,308.46124,88.646248
13928.782,6.7196088,317.94586,192.33403,311.38245,164.98431,309.74707,103.21368,309.74112,88.912773
13948.456,13.632761,318.46463,192.18323,311.86237,164.84543,309.96521,103.04556,310.11719,88.647087
13968.129,2.1570837,317.37549,192.83949,311.81018,165.03529,309.66525,102.64046,309.13257,88.150963
13987.803,11.957179,316.14316,193.32701,311.40973,165.18047,309.17313,102.61344,308.19293,88.140244
14007.476,4.1454358,316.13452,193.19724,311.21838,165.10493,309.05032,102.76725,308.21606,88.426445
14027.149,12.708771,316.10245,193.08249,311.13977,165.00111,308.93048,102.8105,308.07132,88.566727
14046.822,1.900492,315.67233,192.98077,310.89243,164.87364,308.89624,102.74617,308.08231,88.56514
14066.496,8.4964914,315.65042,192.84619,310.79495,164.71182,309.07141,102.66175,308.35696,88.537537
14086.17,7.274292,315.3219,192.88655,310.76208,164.69725,309.23618,102.62668,308.49158,88.565956
14105.843,9.0003157,315.54083,192.86369,310.87433,164.69591,309.40009,102.68896,308.58719,88.668541
14125.517,10.423488,315.73105,192.82983,311.02667,164.66092,309.33893,102.74154,308.47491,88.775475
14145.189,4.5071549,315.9353,192.76093,311.14529,164.60759,309.0239,102.70573,307.96326,88.685715
14164.863,8.4358282,315.95547,192.71178,311.08234,164.5984,308.92679,102.61839,308.02609,88.557838
14184.537,5.3691173,315.90381,192.74222,310.98318,164.63417,308.73438,102.51078,307.77859,88.336365
14204.21,5.8356481,315.77701,192.9498,310.90854,164.80905,308.9014,102.54646,308.07733,88.23819
14223.884,7.167295,315.45602,193.2692,310.8013,165.08113,309.06888,102.67677,308.32718,88.331406
14243.557,14.745436,315.83798,193.42018,310.92932,165.24861,308.97379,102.83585,308.07187,88.435173
14263.23,13.800234,315.66037,193.62955,310.95569,165.40271,309.09039,102.9819,308.28979,88.571289
14282.903,3.0635595,315.52789,193.62169,310.88489,165.40279,309.10016,102.95849,308.2305,88.537369
14302.577,13.524333,315.82913,193.37218,311.00214,165.1749,309.05453,102.81505,308.18665,88.47168
14322.251,0.75922489,315.77756,193.1071,310.97202,164.94238,308.88287,102.67151,307.9451,88.368027
14341.924,12.234902,315.74728,192.91396,310.95776,164.73555,308.91422,102.6075,308.0256,88.39534
14361.598,3.5324926,315.67435,192.76454,310.91864,164.63245,309.04007,102.60242,308.08539,88.497536
14381.271,14.057931,315.42242,192.75607,310.81802,164.57802,309.21118,102.61713,308.36493,88.600853
14400.944,0.91225475,315.48999,192.71078,310.82361,164.52919,309.12393,102.5877,308.24594,88.58683
14420.618,12.729305,315.51636,192.7807,310.83951,164.57526,309.09634,102.56561,308.16815,88.543396
14440.291,5.9405909,315.52875,192.94168,310.85144,164.72418,309.08374,102.61595,308.14175,88.488953
14459.965,14.752687,315.48569,193.11337,310.81342,164.91655,309.26944,102.76989,308.41141,88.594902
14479.638,1.3173651,316.15836,193.02127,311.06631,164.97498,309.6405,103.01682,309.09567,88.841194
14499.312,12.48506,316.86371,193.00827,311.48135,165.02432,309.52286,102.96575,308.72943,88.696251
14518.984,7.1509614,316.12448,193.30528,311.25211,165.14249,308.90494,102.79142,307.87369,88.415253
14538.658,0.57800239,315.65164,193.36183,310.86548,165.18304,308.87762,102.72886,307.91406,88.308884
14558.332,6.5258284,315.69373,193.33029,310.88019,165.17778,309.08066,102.68925,308.31653,88.289375
14578.005,14.439853,315.96518,193.24007,311.06436,165.08469,308.80878,102.66309,307.74197,88.239189
14597.679,5.6455016,315.73697,193.29958,310.92932,165.0743,308.77225,102.70766,307.85016,88.369026
14617.352,4.1664729,315.49835,193.27846,310.84155,165.08232,308.90414,102.79054,307.9245,88.492905
14637.025,11.860359,315.61594,193.21693,310.896,165.02705,309.09039,102.81537,308.20853,88.597885
14656.699,8.8133078,315.7225,193.07813,310.9306,164.86861,308.97647,102.74853,307.98135,88.595589
14676.372,2.8398614,315.58112,192.95966,310.88919,164.74858,308.91632,102.68681,307.90842,88.590919
14696.046,15.080585,315.45343,192.88791,310.81885,164.68297,308.9989,102.65896,308.05881,88.591339
14715.719,5.7943473,315.34525,192.91031,310.79379,164.67102,309.12567,102.63636,308.22528,88.579704
14735.393,6.0600858,315.62027,192.83464,310.87415,164.66362,308.97687,102.62444,308.0578,88.517746
14755.065,4.5846448,315.60681,192.92184,310.86411,164.71954,308.84302,102.62523,307.82986,88.512032
14774.739,14.112942,315.41959,193.13451,310.80399,164.89056,309.00818,102.70071,308.10406,88.492989
14794.413,2.4004307,315.39032,193.28313,310.78741,165.06425,309.043,102.75446,308.16736,88.481102
14814.086,0.096482836,315.51822,193.37234,310.80725,165.17195,308.99481,102.79541,308.06992,88.452576
14833.76,1.5456207,316.29636,192.99875,311.01947,165.08434,309.24902,103.00929,308.56369,88.61824
14853.433,12.500535,318.42184,191.79779,311.47601,164.67815,310.13745,103.36945,310.47168,89.219131
14873.106,8.2131433,319.04788,191.19804,311.62534,164.47818,310.59793,103.49203,311.64758,89.486374
14892.78,3.4800367,319.29514,191.01202,311.59348,164.45015,310.5795,103.37241,311.92374,89.403198
14912.453,15.878349,318.71524,191.66074,311.57178,164.73924,309.7168,103.01211,310.17596,88.733185
14932.127,4.6915989,317.08121,192.88657,311.24179,165.24704,309.00333,102.8901,308.7908,88.505295
14951.8,9.2581406,316.04907,193.53088,310.93362,165.571,308.68466,103.08266,307.98285,88.632736
14971.474,3.7336373,316.28336,193.43306,311.05994,165.48091,308.76871,103.19135,308.10532,88.85199
14991.146,3.6440427,316.33289,193.19501,311.05026,165.21684,308.81622,103.00977,308.11801,88.689484
15010.82,11.553969,315.51807,193.06001,310.73343,164.97539,308.93658,102.71764,308.25482,88.474068
15030.494,7.3828325,315.78247,192.71358,310.83569,164.67107,309.1806,102.56363,308.52228,88.443138
15050.167,10.531375,315.83383,192.5634,310.95126,164.50986,309.15335,102.59024,308.42471,88.563782
15069.841,8.0474119,315.96149,192.43402,311.0506,164.40671,309.06592,102.73866,308.20386,88.911407
15089.514,4.9277811,315.81934,192.43034,310.95087,164.40221,309.06345,102.84046,308.30527,89.097748
15109.188,7.0719905,315.90952,192.3542,310.94162,164.34102,308.90289,102.73557,308.08099,88.93573
15128.861,0.3627719,315.81876,192.43608,310.84915,164.38779,308.95743,102.6,308.25836,88.619186
15148.534,12.061756,315.43195,192.75146,310.72491,164.61172,308.95682,102.57536,308.32932,88.436096
15168.208,9.5470839,315.89908,192.9879,310.90485,164.88774,308.94305,102.67294,308.16656,88.402802
15187.881,16.19837,315.71988,193.48421,310.92444,165.28937,309.07474,102.95258,308.38678,88.614914
15207.555,0.68985093,315.66278,193.73877,310.92651,165.54182,309.10355,103.17664,308.36655,88.778145
15227.228,10.275363,316.04865,193.65228,311.08267,165.53056,309.02356,103.1696,308.26532,88.73642
15246.901,6.178843,316.05148,193.41698,311.04202,165.30389,308.69818,102.92606,307.84283,88.456444
15266.575,13.753551,315.9108,193.18907,310.93262,165.07748,308.70816,102.72989,307.90442,88.328056
15286.248,0.98001558,315.75555,192.98701,310.91034,164.88651,308.89813,102.65874,308.19778,88.299126
15305.922,10.620635,315.74121,192.86279,310.92432,164.75287,308.99646,102.67035,308.2514,88.449142
15325.595,5.476027,315.73529,192.75774,310.93655,164.65355,309.05157,102.69624,308.21609,88.655174
15345.269,14.70291,315.63263,192.72568,310.90576,164.59035,309.10526,102.72836,308.32953,88.764458
