Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y
8050,10.053097,325.74588,158.88266,308.66727,144.95555,307.17862,72.875656,321.72287,58.661755
8066.6665,6.6497045,323.15936,162.02293,308.11514,145.52904,305.42007,71.245743,317.65088,54.247013
8083.3335,3.0892327,320.86386,164.56363,307.6904,145.87283,304.13043,69.994789,314.30222,51.028542
8100,0.30949354,319.30743,166.0916,307.483,146.10074,303.51517,69.313263,312.05219,49.161331
8116.6665,0.28357279,318.61884,166.86273,307.45621,146.2198,303.57239,69.195366,311.7229,48.721855
8133.3335,0.25765207,318.68616,167.05887,307.52701,146.19867,304.00552,69.277275,312.41052,48.777409
8150,0.23173134,318.38416,167.28157,307.44861,146.20096,304.44897,69.262703,312.84937,48.806164
8166.6665,0.20581061,317.80817,167.65991,307.31171,146.28735,304.56741,69.204643,312.80688,48.623852
8183.3335,0.17988987,317.45468,168.06555,307.24707,146.37999,304.49646,69.134422,312.55923,48.422482
8200,0.15396914,317.61829,168.21283,307.28748,146.47678,304.37695,69.08709,312.13739,48.28088
8216.667,0.12804842,317.65094,168.50142,307.44104,146.57841,304.47449,69.167313,312.10046,48.219585
8233.333,0.10212768,317.77365,168.75529,307.71643,146.65288,304.75259,69.181305,312.25095,48.207863
8250,0.076206952,317.99454,168.76466,307.91574,146.61659,305.15088,69.150742,312.58356,48.140472
8266.667,0.050286219,318.08298,168.72876,308.01678,146.49609,305.63007,69.090408,313.37665,48.150555
8283.333,0.024365488,317.91486,168.75642,307.94092,146.46959,305.85757,69.01503,313.6492,48.040283
8300,0.43982297,317.26624,168.96167,307.5939,146.45581,305.75385,68.9048,313.40308,47.807034
8316.667,5.2045717,316.62158,169.18413,307.26978,146.47185,305.6058,68.764496,313.15872,47.664085
8333.333,10.189232,316.39987,169.19713,307.1308,146.46774,305.51834,68.764023,313.10474,47.607449
8350,14.953981,316.59061,169.04294,307.24274,146.35979,305.35742,68.707649,312.88806,47.512478
8366.667,17.604902,317.46915,168.37166,307.48483,146.19923,305.07553,68.871452,312.3746,47.545166
8383.333,17.630951,319.95062,166.52853,308.05679,145.74474,305.11548,69.644714,312.90778,48.767029
8400,17.657001,323.46249,163.64169,308.9371,145.10399,305.98309,70.995453,316.3187,51.762276
8416.667,17.68305,325.93503,160.99333,309.51443,144.56749,307.31296,72.388176,319.76035,55.172817
8433.333,17.709101,326.91254,158.99702,309.61234,144.30333,308.46848,73.60437,322.43295,58.237831
8450,17.735149,327.55737,157.00313,309.32529,144.0215,309.41074,74.704796,324.68558,61.279507
8466.667,17.7612,328.07355,155.1599,309.07993,143.7477,309.87469,75.51963,325.99832,63.750874
8483.333,17.787249,328.44965,154.21373,309.05286,143.70816,309.79565,75.928146,326.28494,65.012665
8500,17.813299,328.65103,153.81664,309.10727,143.81871,309.54874,76.181549,326.13525,65.493004
8516.667,17.83935,328.87582,153.54456,309.11035,143.85072,309.60074,76.389977,326.37848,66.050156
8533.333,17.865398,328.65192,153.55818,308.98792,143.91325,309.49417,76.212585,326.26053,65.922462
8550,17.891449,328.3392,153.65109,308.84314,143.91904,309.23343,75.985435,325.90808,65.528
8566.667,16.545721,328.53247,153.77817,308.94122,143.922,309.05508,75.585266,325.71655,64.993011
8583.333,13.08997,327.50534,156.12933,308.88669,144.48523,308.40771,74.390526,324.42728,62.406101
8600,9.5818577,325.07553,159.7576,308.43253,145.26231,306.70395,72.759377,320.98209,58.034691
8616.667,6.0737457,322.84698,162.49405,307.91125,145.76764,304.90091,71.196617,317.04565,53.954178
8633.333,2.6179938,320.67416,164.79204,307.59439,145.97252,303.63455,69.913849,313.62286,50.724716
8650,0.30634436,319.02969,166.24777,307.43484,146.08173,303.18784,69.195961,311.59833,48.950855
8666.667,0.28029466,318.4393,166.87137,307.38602,146.0766,303.48105,69.057816,311.83228,48.605495
8683.333,0.25424498,318.53488,167.02835,307.42676,146.02725,304.03217,69.091232,312.66608,48.783157
8700,0.22819528,318.16559,167.34245,307.35559,146.10504,304.46323,69.16658,313.2117,48.927601
8716.667,0.20214559,317.58093,167.81241,307.21524,146.26395,304.52252,69.188034,313.21466,48.845776
8733.333,0.1760959,317.21225,168.14853,307.0733,146.3539,304.31345,69.124947,312.70377,48.566032
8750,0.15004621,317.43127,168.24918,307.16989,146.39879,304.16284,69.0942,312.1748,48.33424
8766.667,0.12399653,317.66116,168.47401,307.42905,146.53574,304.30557,69.179085,312.11874,48.297653
8783.333,0.097946838,317.99576,168.67104,307.77948,146.72412,304.59155,69.329369,312.32288,48.385441
8800,0.071897142,318.13647,168.76677,307.86819,146.74957,304.97437,69.399872,312.72757,48.445892
8816.667,0.045847453,317.93256,168.86061,307.83401,146.72566,305.43069,69.367439,313.33026,48.438286
8833.333,0.019797765,317.27838,168.99469,307.55865,146.65302,305.71039,69.245491,313.72876,48.329037
8850,1.0995574,316.543,169.17883,307.1926,146.60287,305.79944,69.101067,313.78177,48.104069
8866.667,6.0109138,316.16104,169.27522,307.00607,146.61147,305.72037,68.996468,313.65533,47.935513
8883.333,10.848967,316.23816,169.27686,307.00323,146.60524,305.58408,68.980354,313.47202,47.833958
8900,15.833627,316.6796,169.03036,307.22458,146.49471,305.32129,68.971001,313.09805,47.71785
8916.667,17.609509,317.86633,168.03908,307.4617,146.2133,304.93674,69.142105,312.46533,47.862114
8933.333,17.635429,320.69962,165.7317,308.09457,145.56734,305.04446,70.060455,313.53674,49.503075
8950,17.66135,324.14252,162.61458,308.88177,144.82407,305.99521,71.371628,317.15021,52.754272
8966.667,17.687271,326.09497,160.0928,309.27255,144.3345,307.2561,72.6689,320.1987,55.907879
8983.333,17.713192,326.80737,158.26474,309.16119,144.09888,308.30615,73.839111,322.73322,58.96524
9000,17.739111,327.02652,156.75996,308.68048,143.96585,309.13303,74.782677,324.7016,61.732929
9016.667,17.765032,327.0043,155.77481,308.29126,143.858,309.41165,75.314651,325.5,63.410458
9033.333,17.790953,327.51337,154.91704,308.42719,143.84428,309.49362,75.632431,325.94089,64.473228
9050,17.816874,328.25638,154.17339,308.76474,143.80141,309.51523,75.867821,326.11438,65.084244
9066.667,17.842794,328.65436,153.84822,309.01779,143.81192,309.33078,75.915268,325.99963,65.288231
9083.333,17.868715,328.48523,153.92598,308.90976,143.9086,309.02518,75.826027,325.59033,65.013748
9100,17.894636,327.96542,154.19797,308.55234,143.95763,308.93466,75.738228,325.51245,64.917526
9116.667,16.074482,327.87692,154.66701,308.5744,144.07292,308.95496,75.327652,325.55725,64.466789
9133.333,12.51401,326.43887,157.26904,308.34485,144.59729,308.14493,73.968712,323.93121,61.424622
9150,9.1106186,323.98566,160.69156,307.89893,145.32489,306.25583,72.218384,320.10254,56.839226
9166.667,5.5501471,321.95819,163.23358,307.56607,145.77876,304.37576,70.741493,315.95273,52.868427
9183.333,2.0943952,319.91168,165.26273,307.24716,145.98003,303.04468,69.634758,312.48315,49.970459
9200,0.30171731,318.53516,166.52429,307.1387,146.09048,302.76584,69.113373,311.03922,48.633495
9216.667,0.27579659,318.16339,166.89265,307.11142,146.06313,303.30142,69.019829,311.72894,48.543827
9233.333,0.24987586,318.10229,166.99402,307.00577,145.96846,303.93484,69.013268,312.6239,48.615311
9250,0.22395512,317.57751,167.33028,306.84576,146.00108,304.24188,68.973862,313.01498,48.59713
9266.667,0.19803439,316.9924,167.77937,306.70154,146.17345,304.17599,68.97522,312.75079,48.479477
9283.333,0.17211366,316.87878,168.05659,306.67322,146.27278,303.85797,68.930954,312.03784,48.17321
9300,0.14619292,317.15344,168.24866,306.91028,146.37572,303.69992,68.948196,311.54819,47.999104
9316.667,0.1202722,317.54358,168.371,307.24408,146.49602,303.86069,69.021614,311.50476,48.020676
9333.333,0.094351463,317.79568,168.47775,307.45398,146.53172,304.14511,69.134834,311.76285,48.046322
9350,0.068430729,317.79425,168.58203,307.46466,146.56154,304.543,69.169098,312.26703,48.07494
9366.667,0.042509999,317.3251,168.78252,307.3439,146.60368,304.84564,69.165627,312.73541,48.173096
9383.333,0.016589269,316.70721,168.95532,307.02332,146.62239,304.93521,69.131256,312.74683,48.050114
9400,1.7592919,315.94604,169.10902,306.55426,146.58827,304.95053,69.032928,312.74362,47.914642
9416.667,6.7439523,315.3819,169.24663,306.20398,146.60147,304.90067,69.002892,312.87366,47.884228
9433.333,11.582005,315.19943,169.29565,306.08264,146.57501,304.65317,68.953346,312.54623,47.805229
9450,16.493361,315.66019,169.01665,306.24506,146.50526,304.01404,68.942276,311.70602,47.655502
9466.667,17.612717,317.24469,167.89249,306.50705,146.2693,303.32465,69.26593,310.77036,47.872726
9483.333,17.638767,320.09335,165.57941,307.15717,145.65543,303.36084,70.232063,311.9079,49.692295
9500,17.664816,323.22757,162.62862,307.7767,144.97778,304.44656,71.497765,315.57275,52.882942
9516.667,17.690866,324.9021,160.34001,308.05283,144.46805,305.94626,72.755981,318.93271,56.024956
9533.333,17.716915,325.4971,158.4809,307.82053,144.15417,307.13354,73.844002,321.64957,58.977745
9550,17.742966,325.75687,157.09488,307.44958,143.99831,307.93265,74.639275,323.60721,61.666111
9566.667,17.769014,325.99197,155.94379,307.17563,143.87425,308.09451,75.091087,324.18903,63.105625
9583.333,17.795065,326.52826,155.07011,307.22998,143.82266,307.77167,75.362,324.21841,64.021927
9600,17.821114,326.77112,154.94553,307.38974,143.90091,307.31107,75.253311,323.58325,63.695538
9616.667,17.847164,326.5853,155.08682,307.32306,143.98718,306.93668,75.123047,323.05798,63.36092
9633.333,17.873213,326.51413,155.06265,307.15686,143.97948,306.98062,75.145332,323.25781,63.526184
9650,17.899263,326.20987,155.29308,307.05182,144.02362,307.04987,75.027046,323.33481,63.482693
9666.667,15.498524,326.26636,155.60107,307.13782,144.1326,306.84531,74.693939,323.08804,62.961979
9683.333,12.042772,325.30362,157.4718,307.00558,144.57237,306.14246,73.694695,321.71518,60.71207
9700,8.4822998,322.83783,160.8792,306.72327,145.24916,304.47809,72.035095,318.16367,56.420013
9716.667,5.078908,320.41486,163.58736,306.19617,145.78691,302.63358,70.570724,313.95984,52.519779
9733.333,1.5184364,318.2316,165.64041,305.6749,146.01012,301.51068,69.532265,310.77963,49.843922
9750,0.29852945,316.7782,166.8734,305.53143,146.15387,301.19391,69.022736,309.43979,48.578991
9766.667,0.27247977,316.58521,167.26773,305.54688,146.1675,301.60443,68.975021,309.92517,48.439808
9783.333,0.24643007,316.63708,167.33383,305.57257,146.14301,302.21121,69.017822,310.71219,48.509373
9800,0.22038038,316.24002,167.62979,305.4502,146.16153,302.55328,69.016922,311.16599,48.471703
9816.667,0.19433069,315.67334,168.00957,305.29404,146.2688,302.49841,68.9832,310.94067,48.295494
9833.333,0.168281,315.45334,168.29054,305.29004,146.326,302.2106,68.914063,310.30542,48.067303
9850,0.14223132,315.716,168.42297,305.36917,146.42577,302.04422,68.917191,309.82697,47.901321
9866.667,0.11618162,315.94333,168.51979,305.54709,146.51747,302.0918,69.02327,309.83884,47.909058
9883.333,0.090131931,315.84531,168.68996,305.60434,146.58105,302.29874,69.083733,310.03833,47.953117
9900,0.064082235,315.69952,168.79808,305.58786,146.57285,302.49353,69.085144,310.23788,47.944813
9916.667,0.038032547,315.44827,168.85159,305.50793,146.56717,302.61716,69.021896,310.44315,47.89275
9933.333,0.011982857,315.26932,168.93141,305.41849,146.5529,302.63043,68.923019,310.2775,47.758053
9950,2.6389377,314.94501,168.93796,305.04797,146.43243,302.61514,68.861046,310.23181,47.627163
9966.667,7.4036865,314.19272,169.13667,304.71738,146.48547,302.61224,68.81057,310.436,47.628666
9983.333,12.388347,313.54584,169.31329,304.32144,146.5121,302.50772,68.792336,310.32941,47.603153
10000,17.153095,313.35245,169.2816,304.20728,146.47046,302.07709,68.756958,309.83575,47.528305
10016.667,17.617285,314.59155,168.34692,304.29156,146.26537,301.58441,68.970375,308.97549,47.668114
10033.333,17.643206,317.34033,166.29861,304.91187,145.69673,301.58179,69.885086,310.0278,49.309547
10050,17.669127,320.88205,163.28654,305.76398,145.01404,302.46399,71.188766,313.37323,52.340351
10066.667,17.695047,323.02802,160.78824,306.20007,144.49408,303.6398,72.42865,316.55316,55.544254
10083.333,17.720966,323.84473,158.7834,306.16864,144.17101,304.68478,73.493591,318.95026,58.418373
10100,17.746887,324.39114,157.05205,305.77551,143.86922,305.62897,74.421219,321.15228,61.260708
10116.667,17.772808,324.46686,155.84467,305.40387,143.6703,306.04645,74.924164,322.25568,63.086178
10133.333,17.798729,324.62936,155.14552,305.28137,143.62157,305.86929,75.14724,322.36243,63.994568
10150,17.82465,325.16248,154.53856,305.51389,143.56845,305.77756,75.288559,322.41232,64.463341
10166.667,17.850571,325.54395,154.08691,305.69211,143.53836,305.68808,75.319275,322.39667,64.639687
10183.333,17.876492,325.38293,154.08794,305.59048,143.55559,305.53198,75.219322,322.2215,64.557076
10200,17.902412,325.00198,154.32253,305.34439,143.58743,305.31052,75.015541,321.94806,64.266281
10216.667,14.974925,324.91425,154.69919,305.33466,143.70746,305.12939,74.662445,321.70599,63.725594
10233.333,11.519173,323.82153,157.02232,305.26657,144.26089,304.48334,73.529518,320.41956,61.164013
10250,8.0110617,321.2995,160.57961,304.8486,145.08398,302.69986,71.881264,316.81204,56.749542
10266.667,4.5029492,318.94437,163.31496,304.32199,145.62862,300.76434,70.44352,312.55811,52.831123
10283.333,1.0471976,316.81302,165.40509,303.90173,145.89795,299.50064,69.359955,309.20078,49.950027
10300,0.29394108,315.36212,166.71979,303.78296,146.05281,299.09396,68.873177,307.53867,48.548904
10316.667,0.26802036,315.04816,167.14235,303.76758,146.0694,299.5553,68.840729,308.06326,48.432236
10333.333,0.24209963,315.16458,167.23038,303.7851,146.011,300.21924,68.887619,308.96677,48.542091
10350,0.21617889,314.62744,167.55945,303.66953,146.0488,300.60571,68.890228,309.45532,48.537643
10366.667,0.19025818,313.96927,167.99568,303.49451,146.19862,300.60196,68.839493,309.28491,48.38364
10383.333,0.16433744,313.74356,168.28508,303.44702,146.24869,300.31854,68.730286,308.69473,48.054073
10400,0.13841671,314.11627,168.32353,303.61441,146.3051,300.20313,68.710175,308.22495,47.857491
10416.667,0.11249597,314.38501,168.45247,303.94138,146.4044,300.34222,68.835045,308.28226,47.897274
10433.333,0.08657524,314.44495,168.64233,304.04437,146.44814,300.59399,68.883865,308.54962,47.933369
10450,0.06065451,314.32065,168.75754,304.06302,146.46651,300.89441,68.882217,308.81833,47.930756
10466.667,0.03473378,314.19119,168.82474,304.0434,146.43245,301.18323,68.874947,309.08438,47.880688
10483.333,0.0088130487,313.93188,168.8913,303.86484,146.39894,301.27692,68.771431,309.24615,47.825706
10500,3.2986722,313.38004,169.03423,303.55292,146.41048,301.32947,68.745659,309.27292,47.73579
10516.667,8.2100286,312.62006,169.32634,303.18396,146.47304,301.38058,68.727135,309.3103,47.708385
10533.333,13.048081,312.36481,169.45853,303.05188,146.48044,301.29138,68.707085,309.27933,47.671661
10550,17.594482,312.82336,169.10968,303.17001,146.40366,300.92645,68.726112,308.81607,47.609627
10566.667,17.620531,314.45337,167.84291,303.5058,146.06056,300.48062,69.083633,308.28564,47.972538
10583.333,17.646582,317.65359,165.37172,304.19992,145.43643,300.48517,70.086548,309.67081,50.0364
10600,17.67263,320.78006,162.40796,304.87561,144.80003,301.45129,71.420143,313.09549,53.280819
10616.667,17.698681,322.46228,160.10867,305.26782,144.31313,302.91104,72.662834,316.28793,56.296432
10633.333,17.72473,323.17194,158.19603,305.06351,143.98526,304.16019,73.777496,319.11896,59.490379
10650,17.75078,323.60605,156.44165,304.69302,143.68332,305.06534,74.613564,321.17505,62.251755
10666.667,17.776829,324.15274,154.9498,304.60083,143.51526,305.41641,75.187958,322.12161,64.26136
10683.333,17.802879,324.8407,154.01199,304.9263,143.40858,305.4285,75.383743,322.31897,64.974281
10700,17.82893,325.26419,153.62653,305.16431,143.42252,305.16107,75.43895,322.07462,65.140266
10716.667,17.854979,325.30856,153.42134,305.14001,143.43182,304.93518,75.433846,321.8595,65.12986
10733.333,17.881029,324.85684,153.64055,304.84668,143.51012,304.8349,75.311447,321.80237,65.042816
10750,17.907078,324.71906,153.93324,304.79102,143.61182,304.77826,75.058357,321.73111,64.724113
10766.667,14.503686,323.83676,156.01744,304.73563,144.14578,304.1322,73.978416,320.54602,62.386524
10783.333,10.943214,321.5018,159.24234,304.16507,144.89868,302.42398,72.472961,317.28003,58.359077
10800,7.5398226,319.35089,162.06905,303.76935,145.48204,300.69733,71.064232,313.41574,54.403099
10816.667,3.9793508,317.06442,164.59843,303.4404,145.88574,299.41885,69.810455,310.03409,51.095036
10833.333,0.57595867,315.29031,166.31198,303.22159,146.07913,298.7601,69.056381,307.64563,49.078388
10850,0.29071453,314.55969,167.00706,303.19141,146.07593,298.88535,68.874931,307.47308,48.53664
10866.667,0.26466486,314.80151,167.0799,303.3689,146.00925,299.53604,68.856819,308.32816,48.579441
10883.333,0.23861517,314.66956,167.30418,303.35468,146.03217,300.11292,68.896935,308.89413,48.547661
10900,0.21256547,313.93271,167.7934,303.16821,146.14066,300.40955,68.875977,309.30173,48.557568
10916.667,0.18651578,313.41199,168.17238,303.00769,146.23827,300.33963,68.731819,309.07379,48.362999
10933.333,0.16046609,313.53281,168.27908,303.08267,146.24429,300.15149,68.643562,308.51944,48.015373
10950,0.1344164,313.96786,168.33598,303.40042,146.30002,300.12976,68.643242,308.2637,47.892067
10966.667,0.10836671,314.27405,168.47008,303.68768,146.33829,300.28641,68.740227,308.35056,47.941956
10983.333,0.082317024,314.41583,168.4971,303.84171,146.37712,300.4603,68.8088,308.4635,47.933979
11000,0.056267332,314.24582,168.62238,303.82864,146.39038,300.62122,68.783096,308.61139,47.907814
11016.667,0.03021764,313.85941,168.75629,303.68494,146.3564,300.70178,68.693672,308.67032,47.818016
11033.333,0.0041679502,313.4267,168.80544,303.23953,146.33017,300.71982,68.610802,308.58948,47.673344
11050,3.9584067,312.57291,169.05064,302.83951,146.29933,300.9014,68.585922,308.92902,47.723305
11066.667,8.9430676,311.9133,169.27669,302.44327,146.42102,300.89255,68.608116,309.07712,47.759071
11083.333,13.781119,311.73154,169.36964,302.3418,146.43639,300.52573,68.610207,308.62595,47.690067
11100,17.59914,312.61139,168.80721,302.53281,146.31018,299.84076,68.697685,307.62024,47.607285
11116.667,17.625061,314.83282,167.16713,303.05099,145.8983,299.46954,69.238419,307.24277,48.270706
11133.333,17.650982,318.33054,164.39592,303.95853,145.22423,299.95505,70.38031,309.79138,50.794685
11150,17.676903,321.20715,161.51361,304.56882,144.59537,301.33319,71.69265,313.54166,54.243324
11166.667,17.702824,322.31747,159.44553,304.72226,144.19376,302.8175,72.910599,316.70801,57.297523
11183.333,17.728743,322.81918,157.63155,304.35587,143.88513,303.93863,73.909409,319.19824,60.240707
11200,17.754663,323.02902,156.12848,303.98245,143.58733,304.58618,74.596771,320.81927,62.674088
11216.667,17.780584,323.71075,154.68558,304.0007,143.40364,304.69693,74.996895,321.39877,64.247856
11233.333,17.806505,324.27969,153.83044,304.18146,143.29301,304.38754,75.170944,321.27545,64.715385
11250,17.832426,324.52185,153.34949,304.20795,143.29611,303.95804,75.229881,320.86331,64.925797
11266.667,17.858347,324.39725,153.27686,304.0957,143.35332,303.77408,75.244316,320.76794,65.068947
11283.333,17.884268,323.83835,153.67372,303.8457,143.49046,303.71179,75.147102,320.64484,64.958076
11300,17.435839,323.97675,153.63896,303.87164,143.51495,303.62985,75.023376,320.59396,64.746857
11316.667,13.927728,323.65329,155.12904,303.99475,143.92114,303.14606,74.123222,319.75482,62.950062
11333.333,10.471975,321.34949,158.63168,303.58942,144.70035,301.57327,72.565712,316.68857,58.876064
11350,6.9115038,318.97318,161.77129,303.10629,145.42487,299.76584,71.049805,312.61185,54.601238
11366.667,3.5081117,316.65833,164.32115,302.62781,145.80589,298.51004,69.838226,309.31616,51.324371
11383.333,0.3120856,314.66266,166.11967,302.32196,145.99779,297.90024,69.024178,307.08154,49.306374
11400,0.28616488,313.65729,167.01093,302.15732,146.03311,297.97974,68.800331,306.71683,48.688629
11416.667,0.26024413,313.7807,167.07172,302.24042,145.93248,298.47131,68.792824,307.50238,48.699944
11433.333,0.23432341,313.81644,167.17,302.29169,145.94334,298.90326,68.799545,307.99554,48.717045
11450,0.20840268,313.36404,167.56738,302.19424,146.06372,298.94678,68.799797,307.91629,48.610649
11466.667,0.18248194,312.89774,167.96596,302.06018,146.17781,298.77853,68.740654,307.45624,48.397289
11483.333,0.15656121,312.92523,168.16843,302.20633,146.24022,298.65927,68.627052,307.02213,48.1502
11500,0.13064049,313.39578,168.20529,302.51868,146.27502,298.84134,68.649574,306.95688,48.012035
11516.667,0.10471976,313.58804,168.3299,302.80338,146.31549,299.306,68.767174,307.47327,48.112625
11533.333,0.078799024,313.47162,168.57135,302.89349,146.39481,299.80862,68.793777,307.98074,48.131294
11550,0.05287829,313.2905,168.75302,302.88751,146.41307,300.23962,68.786171,308.57098,48.173504
11566.667,0.02695756,313.08627,168.77979,302.76852,146.36298,300.44678,68.727348,308.81677,48.132217
11583.333,0.0010368293,312.66119,168.83302,302.44464,146.31433,300.32483,68.590897,308.65512,47.958168
11600,4.8380527,312.04727,169.06485,302.2403,146.30478,300.13992,68.458084,308.28122,47.679565
11616.667,9.6028013,311.99243,169.08873,302.15341,146.31447,300.06293,68.455048,308.09866,47.6143
11633.333,14.587461,312.42227,168.93303,302.35681,146.27635,299.86896,68.436913,307.94562,47.584
11650,17.602297,313.28442,168.29221,302.60547,146.15273,299.58496,68.608368,307.39349,47.595268
11666.667,17.628345,315.39249,166.52548,303.10123,145.64995,299.57382,69.299744,307.87775,48.717842
11683.333,17.654396,318.81503,163.60394,303.9024,144.93907,300.53516,70.519997,311.16821,51.513664
11700,17.680447,321.48929,160.84465,304.58441,144.30551,302.11444,71.81778,315.12119,55.010616
11716.667,17.706495,322.62122,158.80164,304.78671,143.95396,303.41388,72.96804,317.92542,58.054337
11733.333,17.732546,323.20294,157.12225,304.50266,143.72325,304.32062,73.997604,319.9238,60.72797
11750,17.758595,323.61438,155.87698,304.43826,143.5946,304.62381,74.534531,320.86783,62.500408
11766.667,17.784645,324.00473,155.21413,304.46942,143.60094,304.49872,74.689011,320.97195,63.155163
11783.333,17.810694,323.9086,155.22083,304.47659,143.68677,304.095,74.631424,320.40579,62.875378
11800,17.836744,324.18851,154.62387,304.47333,143.64482,303.96719,74.86924,320.49884,63.540966
11816.667,17.862793,324.54584,154.19807,304.61676,143.60522,304.25754,75.078407,321.1012,64.113235
11833.333,17.888844,324.03604,154.67123,304.43201,143.74228,304.11618,74.925697,320.77588,63.796486
11850,16.9646,323.98514,154.73148,304.27533,143.8358,303.85245,74.824059,320.57343,63.612503
11866.667,13.404129,323.23834,156.48083,304.27026,144.21307,303.23315,73.761398,319.47061,61.497551
11883.333,9.9483767,320.87668,159.81029,303.89078,144.95425,301.70392,72.153671,316.20377,57.292824
11900,6.4402647,318.53485,162.63737,303.35446,145.5601,299.90375,70.659393,312.15997,53.313057
11916.667,2.9321532,316.0809,165.04768,302.86411,145.88301,298.77982,69.491974,309.02005,50.296997
11933.333,0.30741987,314.50064,166.51073,302.71722,146.05098,298.26337,68.845474,307.0217,48.629322
11950,0.28149915,314.13269,166.96463,302.66141,146.02374,298.54343,68.675262,307.23477,48.372421
11966.667,0.2555784,314.33588,166.99165,302.84189,145.8752,299.13278,68.680664,308.1011,48.386627
11983.333,0.22965768,314.1427,167.20854,302.81985,145.90436,299.57446,68.640854,308.52557,48.34988
12000,0.20373695,313.51968,167.6917,302.66852,146.06934,299.72705,68.624374,308.57373,48.234463
12016.667,0.17781621,313.23123,168.06796,302.57153,146.16849,299.65219,68.570572,308.27982,48.045918
12033.333,0.15189549,313.2402,168.31595,302.7742,146.26855,299.7283,68.550545,308.05475,47.901134
12050,0.12597476,313.75851,168.39314,303.13373,146.34302,299.96506,68.609108,308.2345,47.903
12066.667,0.10005403,314.21262,168.43741,303.48862,146.35728,300.32019,68.718887,308.52094,47.93626
12083.333,0.074133292,314.32944,168.53282,303.62781,146.36971,300.59091,68.729652,308.83032,47.964397
12100,0.048212562,314.0881,168.67924,303.60803,146.39491,300.72849,68.707039,308.88834,47.899654
12116.667,0.02229183,313.66589,168.85255,303.44156,146.42117,300.71487,68.628235,308.83105,47.793785
12133.333,0.58643061,313.42987,168.82079,303.20441,146.3688,300.68222,68.514328,308.61917,47.622128
12150,5.497787,312.86032,168.9319,302.88724,146.32715,300.76508,68.505867,308.89896,47.639137
12166.667,10.409143,312.38531,169.05367,302.57062,146.35707,300.74713,68.475304,308.98294,47.615974
12183.333,15.247196,312.10263,169.14664,302.50418,146.36203,300.34363,68.456696,308.42911,47.479626
12200,17.606916,312.79547,168.6769,302.60733,146.33435,299.7988,68.570244,307.62427,47.463703
12216.667,17.632837,314.97519,167.01703,303.12088,145.90633,299.62744,69.239838,307.63278,48.307579
12233.333,17.658758,318.47021,164.20607,303.96146,145.23485,300.2468,70.474373,310.44254,51.051933
12250,17.684679,321.34802,161.24179,304.57538,144.63014,301.49841,71.836395,314.06482,54.480213
12266.667,17.7106,322.39313,159.31934,304.68549,144.32468,302.74744,73.064301,316.8338,57.438911
12283.333,17.736519,322.99683,157.59451,304.38754,144.13235,303.7767,74.199722,319.23004,60.464855
12300,17.76244,323.1073,156.29837,303.97302,143.99396,304.39841,74.907196,320.75766,62.762352
12316.667,17.788361,323.1868,155.57364,303.75662,143.98206,304.35895,75.26017,321.07953,63.920773
12333.333,17.814281,323.58386,154.92465,303.89059,143.92374,304.18741,75.399628,320.99084,64.349854
12350,17.840202,324.34207,154.21625,304.3042,143.82394,304.17764,75.547607,321.138,64.778175
12366.667,17.866123,324.65677,153.86339,304.4776,143.81505,304.23209,75.630089,321.32333,65.066658
12383.333,17.892044,324.09445,154.27003,304.14233,143.96033,304.01657,75.525093,321.01257,64.804855
12400,16.336283,323.74435,154.80829,303.90598,144.17024,303.74911,75.198807,320.71466,64.348633
12416.667,12.93289,322.52899,157.13605,303.76648,144.66043,303.06213,73.960884,319.41861,61.714653
12433.333,9.3724184,320.00241,160.45822,303.22931,145.37527,301.39316,72.241524,315.96588,57.29245
12450,5.9690261,317.73846,163.22787,302.8764,145.88655,299.45282,70.725883,311.70087,53.270782
12466.667,2.4085543,315.88068,165.3311,302.60281,146.22424,298.13016,69.704849,308.18463,50.363171
12483.333,0.30426037,314.51089,166.69908,302.50607,146.38379,297.71155,69.222885,306.41733,48.978546
12500,0.2782107,314.00104,167.19203,302.40704,146.39848,298.17474,69.138649,306.9299,48.81152
12516.667,0.252161,313.85428,167.3712,302.3298,146.32343,298.81546,69.088791,307.87573,48.877789
12533.333,0.22611131,313.41885,167.63057,302.22244,146.35158,299.2374,69.037552,308.31995,48.770557
12550,0.20006162,313.01932,167.97842,302.10794,146.44035,299.26794,69.010254,308.2854,48.652832
12566.667,0.17401193,312.92868,168.26799,302.1153,146.54692,299.03082,68.998978,307.75922,48.492939
12583.333,0.14796224,313.02213,168.46184,302.2157,146.66377,298.83478,68.999565,307.16034,48.283451
12600,0.12191255,313.2103,168.57063,302.38397,146.70639,298.84338,69.010124,306.99765,48.218044
12616.667,0.095862858,313.22324,168.64722,302.48627,146.68625,299.07104,68.993011,307.2738,48.19416
12633.333,0.06981317,313.14783,168.74704,302.50906,146.66261,299.37473,68.995293,307.64243,48.167637
12650,0.043763481,313.06213,168.83803,302.49481,146.66013,299.61664,68.973083,307.90842,48.154846
12666.667,0.017713789,312.7287,168.91571,302.24414,146.68573,299.61389,68.947647,307.87921,48.099476
12683.333,1.3927728,311.93454,169.13033,301.74115,146.67152,299.59781,68.817879,307.83942,47.975246
