Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y
8008.6943,11.517332,374.22296,160.73907,363.55634,138.73433,357.25314,63.735733,363.05249,43.276745
8025.4136,3.2986586,373.44028,161.66925,363.58725,138.98628,357.02759,63.429523,361.92657,42.563747
8042.1333,3.2454937,372.87723,162.40495,363.64352,139.12697,356.85321,63.084286,361.26617,41.929222
8058.853,0.9689489,371.879,162.99966,363.27945,139.29977,356.29749,62.832859,359.67728,41.374943
8075.5728,1.8787611,370.85919,163.42137,362.74774,139.42867,355.76804,62.697884,358.58417,41.128361
8092.2925,5.6747322,370.59726,163.65807,362.65677,139.52643,355.64063,62.704124,358.61212,41.14843
8109.0117,4.6438718,371.14966,163.59319,362.91568,139.55286,355.77588,62.814667,358.64575,41.254471
8125.7314,14.210548,371.60065,163.54213,363.11963,139.58044,355.94998,62.952629,358.95743,41.370514
8142.4512,14.060062,371.47299,163.69536,363.02994,139.63849,355.94339,63.019772,359.1843,41.515408
8159.1709,13.146422,370.9845,163.79602,362.85129,139.7049,355.79492,63.057911,358.76315,41.431313
8175.8901,10.336907,371.78745,162.80103,362.79831,139.41402,355.95819,63.49847,359.13376,41.990482
8192.6104,11.260716,374.42566,160.91386,363.27777,138.89546,356.98508,64.149559,362.64429,43.409492
8209.3291,4.8401957,375.81973,160.01411,363.76263,138.69444,357.78418,64.397514,364.94821,44.299099
8226.0488,5.989552,374.66541,160.51624,363.57224,138.78688,357.34521,64.302979,363.6687,43.926373
8242.7686,13.141315,374.37555,160.4135,363.35684,138.71552,356.8909,64.215897,362.81177,43.768253
8259.4883,13.748487,375.33899,159.64717,363.62662,138.51631,357.42099,64.35041,364.28464,44.239784
8276.208,13.455951,376.04239,159.20401,363.89343,138.37888,358.01566,64.435524,365.50354,44.597816
8292.9277,2.9824383,375.66953,159.31786,363.78351,138.38676,358.01044,64.378273,365.48419,44.55685
8309.6475,5.9266267,375.21054,159.38844,363.55368,138.3786,357.6452,64.260773,364.84613,44.314194
8326.3672,9.1628294,375.45477,159.32608,363.75427,138.39229,357.50015,64.184776,364.37476,44.145554
8343.0869,8.5942898,375.94333,159.42427,364.01859,138.46049,357.56836,64.121986,364.60211,44.022373
8359.8057,1.7677444,375.30365,160.31354,364.14673,138.72195,357.1846,63.818317,363.1561,43.202473
8376.5254,9.3152399,374.26761,161.06647,363.92731,138.93826,356.63141,63.646976,361.28751,42.60648
8393.2451,13.131699,374.31927,161.04266,363.74344,138.98532,356.58075,63.741364,361.74069,42.778355
8409.9648,13.257521,374.23087,161.13521,363.63986,139.07001,356.70425,63.741314,361.90149,42.884781
8426.6846,11.423233,373.98251,161.17229,363.5271,139.13451,356.72189,63.92318,361.68234,43.072422
8443.4043,7.7035728,374.56128,160.66313,363.46912,139.03519,357.02664,64.254463,363.13696,43.791218
8460.124,9.3476114,374.84555,160.4454,363.49915,139.02478,357.06696,64.396538,363.50638,44.107044
8476.8438,10.509687,374.58093,160.7282,363.5267,139.12614,357.00632,64.390137,362.84882,43.934361
8493.5625,8.4692621,374.81198,160.6386,363.56827,139.12126,357.12271,64.45253,363.37103,44.104179
8510.2822,13.085697,374.91806,160.54366,363.58743,139.05136,357.21259,64.405853,363.58044,44.059189
8527.002,10.911616,374.75171,160.556,363.56836,139.01192,357.14771,64.311256,363.30994,43.929386
8543.7217,9.4538336,374.61801,160.47948,363.42096,138.93034,357.07608,64.286819,363.46918,43.916183
8560.4414,5.4348764,374.70126,160.34819,363.45139,138.83096,357.02997,64.156837,363.30695,43.745037
8577.1611,10.515172,374.97543,160.17909,363.58359,138.70343,357.01465,64.076202,363.2561,43.702374
8593.8809,8.8462133,375.13797,160.05168,363.7045,138.62865,356.94714,63.969139,363.19049,43.565411
8610.6006,6.7146111,374.99582,160.14847,363.75525,138.5757,356.72977,63.81913,362.48703,43.21257
8627.3203,15.08003,375.06659,160.05359,363.80893,138.52704,356.73477,63.821888,362.38086,43.205227
8644.0391,6.8380275,375.242,159.71976,363.7861,138.42511,356.94742,63.911453,363.18982,43.533329
8660.7588,13.738558,375.34717,159.35034,363.66913,138.37616,357.13721,64.084846,363.79346,43.961884
8677.4785,11.820181,375.51071,159.22987,363.65158,138.35249,357.38693,64.240097,364.57715,44.378483
8694.1982,0.70794123,375.55078,159.50566,363.76849,138.52972,357.44687,64.255112,364.48114,44.273613
8710.918,1.6164836,375.17694,160.34973,363.96176,138.85649,357.28586,64.006973,363.40573,43.577972
8727.6377,7.2377162,374.42496,161.23717,364.00955,139.14626,357.15042,63.827602,362.30557,42.961555
8744.3574,13.363435,373.96268,161.70213,363.80139,139.29597,357.15302,63.799461,362.21252,42.815552
8761.0771,8.0280848,373.43234,161.88713,363.48746,139.37962,357.12253,63.766754,362.14551,42.751389
8777.7959,8.2023649,373.07678,161.89635,363.20987,139.38216,357.13208,63.796032,362.10199,42.886936
8794.5156,13.453184,373.59039,161.32483,363.14352,139.21657,357.27277,64.03215,362.96359,43.308434
8811.2354,8.478735,374.46255,160.61948,363.24692,139.01514,357.4642,64.248329,363.90585,43.940861
8827.9551,14.7974,374.82175,160.3868,363.45306,138.89751,357.39462,64.290016,363.92499,44.091454
8844.6748,2.6237199,374.83255,160.35907,363.56287,138.84773,357.19028,64.271629,363.42673,43.965714
8861.3945,10.522161,375.13977,160.16847,363.67798,138.76231,357.29486,64.20591,363.74466,44.000423
8878.1143,7.2939005,375.28497,160.11168,363.7764,138.70082,357.40643,64.076004,363.91974,43.895676
8894.834,9.8645315,374.69482,160.53929,363.75156,138.77039,357.25497,63.793346,363.03979,43.244678
8911.5537,7.5696769,374.21933,160.76677,363.61578,138.73003,357.09436,63.676167,362.48395,42.927116
8928.2725,10.737871,374.52182,160.48851,363.59402,138.63255,357.18164,63.614872,363.00494,43.048836
8944.9922,4.6978426,374.55624,160.49802,363.68872,138.60507,357.15732,63.489876,362.86652,42.935993
8961.7119,2.9418564,374.25201,161.00931,363.76703,138.76595,356.9603,63.29298,362.06219,42.469528
8978.4316,1.3761624,373.36462,161.96655,363.79871,138.98097,356.57291,62.988392,360.96799,41.859371
8995.1514,1.6538004,372.14371,162.89998,363.5629,139.26558,356.09442,62.693546,359.3046,41.148598
9011.8711,6.4331579,371.06003,163.34906,362.96213,139.41789,355.68448,62.555729,358.30298,40.865997
9028.5908,2.6890583,370.57504,163.62593,362.63794,139.53059,355.82147,62.615295,358.74887,40.906971
9045.3105,14.401516,370.68689,163.71469,362.66064,139.59048,356.11743,62.752655,359.2294,41.082993
9062.0293,13.664507,370.91132,163.59462,362.72003,139.61368,356.34167,62.904366,359.71161,41.291393
9078.749,13.722666,371.87488,162.6713,362.763,139.38768,356.46536,63.43285,360.17664,41.99889
9095.4688,10.463452,374.14517,160.87111,363.1174,138.9175,357.00708,64.164291,362.62369,43.432602
9112.1885,10.956442,375.94284,159.6615,363.58774,138.73985,357.50473,64.619728,364.98636,44.68552
9128.9082,5.8358974,375.25552,160.17555,363.62323,138.84692,357.16675,64.594589,363.94159,44.435265
9145.6279,5.4586802,374.86874,160.51892,363.63721,139.00638,356.90161,64.43853,362.72531,43.960888
9162.3477,12.419574,375.26163,160.55557,363.90344,138.99857,357.31839,64.303543,363.49884,43.849335
9179.0674,13.697344,374.90475,160.71622,363.95514,139.01366,357.54733,64.159492,363.37134,43.528496
9195.7871,15.245799,374.46283,160.50885,363.55151,138.90108,357.73135,64.245148,363.72446,43.698364
9212.5059,2.5444255,374.73248,159.89433,363.3363,138.66672,357.91989,64.366043,365.18588,44.370461
9229.2256,6.2106156,374.8746,159.78587,363.43314,138.55301,357.81818,64.258362,364.72388,44.173134
9245.9453,7.6541677,375.02365,159.7774,363.69333,138.53926,357.65454,64.193466,364.18314,43.965618
9262.665,10.423741,375.71661,159.50507,363.92609,138.48102,357.63052,64.213036,364.52057,44.047562
9279.3848,1.4026158,375.5069,160.13947,364.13528,138.66678,357.20886,63.833031,363.39206,43.330048
9296.1045,8.1333437,374.14243,161.25063,364.01913,138.98753,356.62851,63.523052,360.93939,42.419113
9312.8242,13.063495,373.89297,161.38486,363.7417,139.02295,356.61386,63.592621,361.35645,42.492386
9329.5439,13.257521,374.00879,161.2717,363.57104,139.01291,356.80124,63.552471,362.05829,42.611256
9346.2627,11.61375,373.34042,161.54787,363.35001,139.16434,356.72232,63.609913,361.36722,42.512886
9362.9824,8.1170177,373.49466,161.24347,363.16098,139.09142,356.85757,63.944836,362.19876,43.055172
9379.7021,9.1435318,374.51288,160.5872,363.28482,138.96741,357.10623,64.186798,363.53568,43.739494
9396.4219,11.351512,374.66205,160.6064,363.58356,139.04428,357.14996,64.204109,363.10184,43.644398
9413.1416,7.3776202,374.55661,160.79855,363.60483,139.11409,357.07248,64.290573,362.95486,43.649284
9429.8613,13.357314,374.69647,160.68742,363.60074,139.09529,357.1413,64.286263,363.30661,43.745449
9446.5811,11.114466,374.73392,160.59967,363.67413,139.03543,357.17453,64.184357,363.07663,43.566032
9463.3008,9.634593,374.59357,160.63414,363.58673,138.99074,357.18842,64.154411,363.32132,43.585468
9480.0205,6.1194086,374.40024,160.56401,363.42728,138.91953,357.19275,64.089607,363.37997,43.568058
9496.7393,8.9836607,374.54935,160.41994,363.5246,138.83313,357.07983,63.991341,363.05542,43.356503
9513.459,9.3946095,374.80191,160.33253,363.6514,138.78525,357.0296,63.853863,363.00351,43.224113
9530.1787,6.8974533,374.63745,160.51308,363.73688,138.72757,356.85132,63.697926,362.43408,42.875874
9546.8984,14.215456,374.52505,160.54149,363.79636,138.70206,356.73578,63.594566,361.81586,42.695938
9563.6182,7.1328764,374.74152,160.19139,363.73569,138.59418,356.92102,63.676826,362.483,42.943558
9580.3379,13.484214,374.89026,159.85434,363.63232,138.45122,357.07846,63.822044,363.25357,43.392189
9597.0576,13.300422,375.12231,159.44893,363.53363,138.42776,357.33252,64.102386,363.88678,43.886951
9613.7773,0.75865358,375.44955,159.37848,363.70474,138.46521,357.54315,64.227516,364.69247,44.227379
9630.4961,1.2748979,375.39117,159.78201,363.85989,138.6481,357.49652,64.184319,364.11346,43.973618
9647.2158,6.2521777,375.01782,160.54926,363.95319,138.94221,357.44437,64.055962,363.44403,43.490326
9663.9355,12.815742,374.4848,161.17111,363.93417,139.18031,357.41177,63.954319,362.82199,43.112701
9680.6553,9.1289568,374.03754,161.42511,363.68369,139.30757,357.41296,63.936493,362.68997,43.02211
9697.375,7.6561646,373.75076,161.52235,363.45859,139.32336,357.41522,63.968525,362.84106,43.112602
9714.0947,12.905053,373.57608,161.4576,363.25632,139.32811,357.42175,64.029518,363.03983,43.254807
9730.8145,9.056241,373.71973,161.31133,363.19641,139.2699,357.34979,64.063744,363.13074,43.349842
9747.5342,14.959986,373.93826,161.20963,363.31824,139.18719,357.24304,63.978352,362.94733,43.326813
9764.2539,1.6123551,374.18109,161.0701,363.4751,139.08171,357.13144,63.917145,362.71738,43.275726
9780.9727,11.576977,374.35712,160.93149,363.59207,138.99889,357.07568,63.877075,362.63251,43.196609
9797.6924,6.4927721,374.30728,160.86125,363.5936,138.9201,357.08072,63.795185,362.65005,43.085079
9814.4121,10.248407,374.15884,160.83707,363.56503,138.84682,357.10617,63.656937,362.67047,42.963039
9831.1318,7.6406741,374.117,160.74187,363.54706,138.75441,357.14871,63.573875,362.69556,42.862469
9847.8516,10.020391,374.21497,160.65475,363.58459,138.68944,357.15668,63.492001,362.71774,42.761791
9864.5713,6.3619537,374.29266,160.56027,363.6459,138.62665,357.11612,63.428017,362.70731,42.734287
9881.291,2.4245911,374.26938,160.74025,363.70078,138.66576,357.04602,63.340992,362.49872,42.528275
9898.0107,1.6610826,373.7287,161.50691,363.75787,138.87071,356.81668,63.088547,361.57404,41.979694
9914.7295,1.5423639,372.49481,162.58452,363.63855,139.20485,356.41962,62.769352,360.10663,41.199303
9931.4492,5.9781108,371.31464,163.21542,363.11987,139.42209,355.89636,62.634102,358.79086,40.815723
9948.1689,1.5274274,370.56149,163.54677,362.63681,139.54082,355.78854,62.604057,358.61639,40.737762
9964.8887,14.66124,370.37988,163.79326,362.55743,139.70692,356.07761,62.715782,359.18893,40.875629
9981.6084,13.405681,370.50562,163.84836,362.58759,139.79739,356.41043,62.945148,359.77237,41.143829
9998.3281,14.452923,371.19431,163.28796,362.66245,139.67575,356.47873,63.29163,360.09317,41.635525
10015.048,10.594445,372.96011,161.75558,362.83612,139.33868,356.88324,63.985485,361.58478,42.789391
10031.768,10.724682,375.33701,159.96803,363.30597,138.95758,357.49329,64.709213,364.64316,44.494045
10048.487,7.2964115,375.66043,159.77187,363.47208,138.95084,357.49597,64.870552,365.12762,45.002373
10065.206,5.0398803,374.80179,160.31409,363.46204,139.07777,357.00308,64.752701,363.28787,44.423836
10081.926,11.405951,375.1636,160.30954,363.64847,139.11441,357.27771,64.682007,363.81946,44.406349
10098.646,13.697344,375.3385,160.30241,363.82739,139.05511,357.68109,64.547577,364.39447,44.255287
10115.365,15.096957,374.79813,160.53055,363.74619,139.07718,357.7778,64.361832,363.94772,43.906544
10132.085,2.8873138,374.40524,160.54199,363.53455,138.97906,357.74866,64.236565,364.18405,43.884716
10148.805,6.3832164,374.4595,160.53299,363.57495,138.89081,357.60846,63.997089,363.91342,43.579472
10165.524,5.8488097,374.298,160.84093,363.74023,138.91589,357.4599,63.706951,362.89706,42.924198
10182.244,12.553939,373.96295,161.11383,363.80426,138.88885,357.25095,63.511101,362.31244,42.538132
10198.964,1.1415049,373.8085,161.26581,363.72079,138.8558,356.9949,63.304062,361.9895,42.267536
10215.683,6.5105505,373.11511,161.74142,363.57153,138.94528,356.61664,62.98661,360.90158,41.699627
10232.402,13.00293,372.38666,162.19644,363.36066,139.05205,356.26175,62.872993,359.98416,41.464546
10249.122,13.257521,372.53091,162.14772,363.25967,139.05066,356.31812,62.937702,360.36871,41.57235
10265.842,11.938309,373.03073,161.74651,363.37225,138.99608,356.67526,63.13649,360.89761,41.828899
10282.562,8.4864788,373.76633,161.04329,363.41653,138.873,357.15173,63.614063,362.25369,42.578541
10299.281,8.9171963,374.63538,160.38725,363.43686,138.75824,357.55597,63.943634,363.92804,43.42625
10316.001,11.343348,374.45914,160.57666,363.48132,138.9021,357.53622,64.013474,363.96301,43.509335
10332.721,6.3743572,374.22095,160.78119,363.48148,139.0388,357.43567,64.062653,363.20157,43.325199
10349.439,13.713447,374.60754,160.69054,363.57175,139.06201,357.70038,64.164642,363.98416,43.538795
10366.159,11.250082,374.63745,160.6573,363.53574,139.07718,357.91937,64.201187,364.39929,43.63884
10382.879,9.8678694,374.1506,160.76733,363.36685,139.11296,357.8317,64.202904,364.12524,43.62035
10399.599,6.8030477,374.17267,160.56784,363.18387,139.03194,357.72067,64.31472,364.3606,43.847897
10416.318,7.7953501,374.5719,160.3161,363.37717,138.97615,357.66141,64.260094,364.37442,43.8279
10433.038,10.216148,374.88022,160.47336,363.73065,139.03322,357.48236,64.061882,363.64444,43.395935
10449.758,7.0365338,374.41437,161.08102,363.91528,139.10638,357.18338,63.819798,362.48145,42.807827
10466.478,12.952323,374.00061,161.34874,363.87729,139.14719,356.87021,63.651371,361.53409,42.449001
10483.197,8.0486155,374.01474,161.17151,363.74155,139.06633,356.8884,63.625603,361.76328,42.434669
10499.916,12.933113,373.82886,160.97601,363.52875,138.94475,356.98697,63.589134,362.04749,42.604862
10516.636,15.103884,373.88654,160.84142,363.41086,138.86481,357.02243,63.730469,362.52628,42.86488
10533.355,0.79019642,374.02237,160.80278,363.46176,138.86908,357.00601,63.748394,362.62021,42.930439
10550.075,0.85905707,374.03119,161.24286,363.64587,138.98296,356.80661,63.580627,361.95483,42.603188
10566.795,5.1452188,373.1351,162.29131,363.73312,139.31564,356.45706,63.240665,360.51163,41.898399
10583.515,12.416285,371.9296,163.17397,363.41611,139.5701,356.03802,62.959648,359.1543,41.307636
10600.234,10.67061,371.14182,163.43779,362.91473,139.63469,355.92175,62.89143,358.75946,41.100243
10616.954,7.1883087,370.67847,163.4418,362.51422,139.61951,356.17322,62.924389,359.3403,41.213501
10633.673,12.200705,370.97717,162.91319,362.40012,139.43596,356.93689,63.268341,360.7319,41.828003
10650.393,10.040059,372.70798,161.66858,362.6272,139.06712,357.7923,63.813957,363.44098,42.92889
10667.112,14.205822,373.92575,160.75522,362.86108,138.83391,358.21469,64.097176,364.98712,43.678577
10683.832,3.3691125,373.53229,160.81233,362.79462,138.83643,357.69217,64.093338,364.32983,43.771542
10700.552,11.685441,373.42838,160.86322,362.79053,138.82184,357.21439,64.00206,363.17969,43.483273
10717.271,5.569808,374.17267,160.55814,363.10971,138.70779,357.44598,64.004761,363.70663,43.604744
10733.991,10.733723,374.53296,160.32788,363.25833,138.64503,357.82132,64.005653,364.50342,43.776157
10750.711,7.6891499,373.94983,160.4644,363.03091,138.63603,357.5834,63.958305,364.06702,43.640701
10767.431,9.0771427,373.51038,160.60664,362.84009,138.64105,357.25452,63.844608,363.31961,43.399075
10784.149,7.9653573,373.9794,160.4325,363.05139,138.63844,357.33527,63.856186,363.4501,43.433174
10800.869,2.015883,374.51682,160.37648,363.41977,138.67003,357.54578,63.845703,363.81976,43.404369
10817.589,2.0972085,373.8508,161.26836,363.54172,138.91322,357.25964,63.616459,362.73862,42.786728
10834.309,1.4606467,372.60135,162.42473,363.47006,139.26616,356.79535,63.262985,360.86334,41.858459
10851.028,5.2863088,371.58441,163.16913,363.19879,139.53967,356.31937,62.922443,359.73709,41.307877
10867.748,2.0396347,370.66873,163.60678,362.78824,139.6705,356.01361,62.819973,358.8324,41.02816
10884.468,14.285904,370.21945,163.88618,362.59229,139.83369,356.03772,62.834164,358.76962,40.987423
10901.188,13.036757,370.39056,163.8931,362.57092,139.86577,356.42181,62.966946,359.57965,41.112812
10917.906,14.917528,370.53732,163.71851,362.58801,139.79515,356.69739,63.061035,360.2695,41.315716
10934.626,10.756725,371.40915,162.92885,362.62033,139.60239,356.77155,63.464371,360.47375,41.819332
10951.346,10.473558,373.27151,161.39616,362.89453,139.11057,357.26758,64.087456,362.68402,43.054935
10968.065,8.3824062,375.15402,160.20607,363.35922,138.89253,357.76624,64.444473,364.73517,44.101223
10984.785,4.4414749,374.68594,160.52609,363.47906,138.98233,357.39014,64.329727,363.92419,43.862434
11001.505,10.568519,374.26553,160.88631,363.48669,139.0687,356.92236,64.149895,362.37506,43.24157
11018.225,13.697344,374.48724,160.82552,363.65125,138.99306,357.22305,64.031479,362.83774,43.144184
11034.944,14.843396,374.6972,160.60049,363.74634,138.90575,357.66925,63.968563,363.56866,43.120464
11051.664,4.1816998,374.14893,160.66711,363.50504,138.85159,357.81479,63.873959,363.81015,43.040367
11068.383,6.0335927,373.55984,160.77205,363.2359,138.82108,357.65836,63.80093,363.64404,42.9216
11085.103,4.7842646,373.70404,160.63867,363.26782,138.71146,357.60812,63.665657,363.38342,42.769032
11101.822,15.048985,374.31326,160.59171,363.64703,138.7175,357.61771,63.532745,363.3696,42.529896
11118.542,0.82315505,374.16473,160.84613,363.82336,138.73457,357.40372,63.375679,362.64398,42.241344
11135.262,5.3794508,373.82324,161.0782,363.74475,138.85471,357.06094,63.321705,361.86313,42.042374
11151.981,12.92179,373.74329,160.94116,363.53842,138.78862,356.92569,63.406754,361.78232,42.156494
11168.701,13.257521,374.07321,160.50671,363.4422,138.75771,357.09003,63.707691,362.58832,42.716614
11185.421,12.19937,374.56738,160.02139,363.36682,138.72403,357.39285,64.074875,363.7421,43.454903
11202.14,9.064599,374.91296,159.69885,363.34988,138.70337,357.57718,64.426903,364.51987,44.074581
11218.859,8.7572241,375.15659,159.61543,363.44965,138.8345,357.74783,64.669884,364.98746,44.48703
11235.579,11.001211,375.15366,159.83109,363.54877,138.99323,357.81326,64.789871,364.99026,44.582104
11252.299,6.8745899,375.19067,159.93288,363.52682,139.10512,358.05875,64.902115,365.28677,44.670322
11269.019,13.945829,375.1329,159.99649,363.50272,139.19887,358.20792,64.941986,365.57938,44.77383
11285.738,11.436388,374.89395,160.14453,363.43762,139.27985,358.15262,64.920937,365.3363,44.672424
11302.458,10.019603,374.87616,160.12709,363.34763,139.25751,358.10013,64.900139,365.30566,44.704174
11319.178,7.6651568,374.97717,160.01831,363.44308,139.17912,358.0257,64.868698,365.25717,44.626259
11335.897,6.5531449,375.10712,159.90198,363.53555,139.08719,357.93552,64.78064,365.11053,44.53056
11352.616,10.838706,375.17087,159.76817,363.55222,138.97879,357.87595,64.701363,365.04501,44.443981
11369.336,7.2393827,375.14169,159.69331,363.58743,138.89381,357.77533,64.57093,364.82504,44.346878
11386.056,11.945902,375.26733,159.52982,363.63489,138.77254,357.72748,64.417191,364.70807,44.160545
11402.775,9.3209438,375.37665,159.38104,363.67746,138.6917,357.74957,64.3125,364.73813,44.069309
11419.495,11.787015,375.38974,159.38757,363.68262,138.64238,357.73114,64.174652,364.66412,43.928242
11436.215,14.940561,375.32782,159.37044,363.70383,138.5811,357.64041,64.134171,364.47458,43.824467
11452.935,1.771,375.33392,159.43135,363.70898,138.59587,357.63794,64.080124,364.46921,43.715992
11469.654,0.60793769,374.84906,160.24722,363.78531,138.79333,357.45728,63.725632,363.8302,43.072247
11486.373,3.826699,373.32333,161.6584,363.66656,139.17906,357.02557,63.251442,361.56754,41.938816
11503.093,11.94655,372.08279,162.65906,363.31473,139.45589,356.66571,62.962299,360.56265,41.349014
11519.813,11.767084,371.22223,163.08261,362.80573,139.60728,356.45322,62.816101,360.1026,41.105835
11536.532,6.5493336,370.44455,163.36087,362.39478,139.70386,356.26193,62.825317,359.49527,40.95491
11553.252,11.569075,370.45422,163.09074,362.22675,139.62431,356.61172,63.062588,360.2103,41.429794
11569.972,10.845395,372.29819,161.73904,362.47681,139.22636,357.44171,63.723614,362.61615,42.638302
11586.691,12.998869,374.29468,160.27023,362.82092,138.94983,358.11676,64.282486,365.13251,43.957474
11603.411,4.8429074,374.29868,160.0379,362.70001,138.88054,357.95322,64.479416,365.60547,44.566891
11620.131,10.107718,373.40527,160.45702,362.40182,138.92482,357.27136,64.396233,364.08844,44.262623
11636.85,5.9673395,373.66269,160.36763,362.50739,138.92583,357.2713,64.35096,364.03708,44.206749
11653.569,11.063274,374.2818,160.25369,362.70328,138.87775,357.62634,64.259468,364.92908,44.268566
11670.289,7.7533469,373.02548,161.2151,362.58572,139.02066,357.24475,63.85717,363.48676,43.378769
11687.009,8.4501934,371.67465,161.84369,362.17505,139.10826,356.52283,63.525131,361.44781,42.64465
11703.729,10.024277,372.07806,161.51221,362.09671,138.97145,356.40411,63.499451,361.71069,42.726242
11720.448,1.6036882,372.70856,161.13794,362.32492,138.84232,356.4382,63.412582,361.84589,42.715149
11737.168,2.4339056,372.55707,161.49977,362.45724,138.91322,356.27667,63.277077,361.31741,42.457165
11753.888,1.3389373,371.6149,162.4007,362.42877,139.05667,355.86816,62.975857,360.23999,41.877468
11770.606,4.7548051,370.41943,163.14525,362.21072,139.28954,355.25916,62.602596,358.3938,41.15036
11787.326,2.7799077,369.87637,163.45316,361.96622,139.43513,354.82526,62.484169,357.36197,40.883877
11804.046,12.105274,369.92538,163.52702,361.95871,139.45857,354.96936,62.587715,357.79468,40.940704
11820.766,13.150953,370.32239,163.50877,362.10278,139.55092,355.33035,62.729496,358.32983,41.064911
11837.485,15.377819,370.37384,163.49718,362.05347,139.59477,355.54306,62.864124,358.73282,41.14542
11854.205,10.857031,369.89975,163.48924,361.73376,139.6266,355.44058,62.943901,358.8143,41.216499
11870.925,10.169285,370.20276,162.60936,361.46393,139.35194,355.43716,63.377098,359.08041,41.830181
11887.645,9.614255,372.67938,160.71298,361.63675,138.89336,356.14484,64.106041,362.24295,43.361271
11904.364,4.0073581,373.93613,159.90562,361.85251,138.72499,356.51855,64.388138,364.13504,44.291725
11921.083,9.4021358,372.6582,160.62744,361.75354,138.90248,355.68314,64.128845,361.9588,43.602039
11937.803,13.697344,372.3775,160.83032,361.63901,138.9482,354.81787,63.946705,360.06253,43.079571
11954.522,14.632229,373.15961,160.45441,361.9993,138.81206,354.98712,63.841801,360.58789,43.015003
11971.242,6.3014741,373.52612,160.26836,362.19852,138.73068,355.32455,63.845669,361.00266,43.056385
11987.962,5.5935836,372.96878,160.39398,361.9408,138.68372,355.28131,63.788063,361.08441,43.064747
12004.682,4.9673223,372.31638,160.52618,361.64175,138.67073,355.10889,63.689571,360.74005,42.94894
12021.401,15.449919,372.45383,160.71968,361.79843,138.69218,355.02762,63.532536,360.40298,42.711197
12038.121,0.5982604,372.09357,161.6196,362.11411,138.90714,354.90955,63.099354,359.61426,41.978554
12054.84,3.9351692,370.56677,162.78787,361.96005,139.17664,354.47018,62.695702,357.61765,41.050404
12071.56,12.866705,369.55591,163.21297,361.39902,139.30455,353.78946,62.544998,356.38242,40.73349
12088.279,13.257521,368.92133,163.37296,360.88995,139.30431,353.53864,62.421501,356.02643,40.645988
12104.999,12.453385,368.60153,163.62842,360.79318,139.44215,353.74576,62.428524,356.33987,40.702663
12121.719,9.5191422,368.94061,163.57802,360.88687,139.4095,354.05161,62.651043,356.88037,40.966835
12138.438,8.5138054,369.52124,163.09152,360.98178,139.29276,354.17648,62.944004,357.48172,41.335651
12155.158,10.74779,370.94913,161.87436,361.06638,139.02373,354.44177,63.525181,358.38669,42.254921
12171.878,7.6268373,372.61987,160.82063,361.3923,138.74268,354.97104,64.017212,360.86414,43.296543
12188.598,12.720776,372.61841,160.84154,361.51218,138.85727,355.11884,64.112442,361.08072,43.565128
12205.316,11.609833,371.84912,161.11366,361.28186,138.8969,354.87579,64.096901,360.20361,43.414963
12222.036,10.23808,372.16986,160.67194,361.12476,138.83543,355.03595,64.216553,361.15552,43.797382
12238.756,8.2102966,372.33026,160.50815,361.17804,138.74164,355.36328,64.232224,361.83112,43.947472
12255.476,5.0216331,372.20911,160.59175,361.24423,138.76071,355.49982,64.15345,361.6377,43.772198
12272.195,11.519935,372.28409,160.42972,361.22174,138.63106,355.53079,64.142052,361.9595,43.819592
12288.915,7.3894267,372.32513,160.3208,361.23904,138.54117,355.34473,63.928753,361.5914,43.603252
12305.635,10.515815,372.42599,160.40555,361.39944,138.55356,355.09512,63.761395,360.91422,43.237999
12322.354,10.382555,372.26932,160.55362,361.46271,138.50281,354.84961,63.613045,360.31238,42.931709
12339.074,10.816236,372.29523,160.30005,361.41956,138.42862,354.81662,63.600014,360.31723,42.939529
12355.793,14.666716,372.5979,159.66939,361.26108,138.20894,354.90671,63.799225,361.12463,43.492249
12372.513,3.1920493,372.99652,159.15691,361.13611,138.07457,354.99997,64.021919,362.0202,44.086952
12389.232,0.53735822,372.9173,159.22592,361.11255,138.13269,354.98065,64.043518,361.91412,44.074093
12405.952,3.0705485,372.8873,159.7128,361.21371,138.3548,354.91611,63.899956,361.67349,43.815815
12422.672,11.601418,371.64688,161.14043,361.1254,138.78549,354.56665,63.418385,360.00748,42.687904
12439.392,13.117223,369.62103,162.73175,360.86212,139.18069,354.1153,63.045055,357.80258,41.725803
12456.111,6.1064477,369.20132,163.00259,360.53821,139.35849,353.97522,62.96479,357.62421,41.622597
12472.831,10.72725,369.22192,162.92662,360.36057,139.30899,353.92712,62.965614,357.80432,41.611076
12489.55,11.601384,369.11096,162.77722,360.27377,139.30075,353.93134,63.070038,357.43756,41.748356
12506.27,12.032743,369.82321,162.21599,360.34174,139.11227,354.37518,63.418423,358.99014,42.361542
12522.989,7.1351037,371.06558,160.96762,360.31363,138.75716,354.81573,63.778481,360.47882,43.191845
12539.709,8.9812908,371.54965,160.02675,360.13242,138.47409,354.83304,64.050323,361.5033,44.023617
12556.429,6.9249191,371.45068,159.76166,359.82141,138.37131,354.34766,64.106613,361.75677,44.488968
12573.148,10.47824,371.18533,159.84851,359.79541,138.29442,353.8013,63.961742,360.40289,44.108944
