Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y
351.11185,6.4716806,381.87808,165.82684,374.89935,142.44502,373.24631,65.727577,377.41794,42.592178
367.83145,6.4716806,381.8681,165.81281,374.9032,142.4381,373.24271,65.722565,377.43973,42.597301
384.55109,6.4716806,381.89841,165.80797,374.90894,142.45932,373.23535,65.739456,377.41565,42.583744
401.27069,6.4716806,381.85538,165.8212,374.8858,142.45477,373.24631,65.720055,377.43015,42.590595
417.9903,6.4716806,381.89557,165.81105,374.89825,142.44846,373.25732,65.745865,377.4346,42.586044
434.7099,6.4716806,381.85474,165.82077,374.90186,142.4348,373.25287,65.738602,377.42368,42.604233
451.42953,6.4716806,381.84857,165.82379,374.90393,142.45213,373.23572,65.736244,377.42072,42.565018
468.14914,6.4716806,381.86606,165.83777,374.90109,142.48288,373.25037,65.754158,377.43555,42.586063
484.86874,6.4716806,381.85947,165.82187,374.91882,142.44409,373.2478,65.749474,377.41797,42.604103
501.58835,6.4716806,381.86911,165.83109,374.89954,142.45558,373.23596,65.751297,377.43109,42.602757
518.30798,6.4716806,381.87473,165.82162,374.90079,142.47107,373.24835,65.74485,377.42462,42.611851
535.02759,6.4716806,381.87289,165.83716,374.90176,142.46655,373.24106,65.75853,377.44211,42.617649
551.74719,6.4716806,381.86697,165.83731,374.90335,142.47423,373.24454,65.76326,377.44193,42.615314
568.4668,6.4716806,381.86115,165.83385,374.90408,142.44981,373.24283,65.764885,377.42642,42.617039
585.1864,6.4716806,381.87625,165.8246,374.91183,142.4673,373.24109,65.780251,377.41125,42.585541
601.90601,6.4716806,381.86581,165.81213,374.91928,142.44252,373.25238,65.773613,377.42682,42.600105
618.62567,6.4716806,381.87296,165.81537,374.91278,142.4613,373.25583,65.764137,377.41101,42.594009
635.34528,6.4716806,381.85675,165.80173,374.89709,142.45245,373.22543,65.729546,377.42776,42.601074
652.06488,6.4716806,381.87787,165.82031,374.90619,142.45299,373.2645,65.733444,377.44766,42.609055
668.78448,6.4716806,381.87982,165.80775,374.9169,142.45753,373.24811,65.745834,377.38837,42.596954
685.50409,6.4716806,381.87744,165.81613,374.91776,142.43381,373.23825,65.739594,377.4267,42.595295
702.22369,6.4716806,381.88513,165.82368,374.92456,142.44344,373.25024,65.764969,377.42676,42.599361
718.9433,6.4716806,381.89185,165.80939,374.91071,142.43127,373.24414,65.738937,377.42499,42.585518
735.6629,6.4716806,381.87793,165.80275,374.91483,142.44403,373.24069,65.749878,377.44507,42.574112
752.38257,6.4716806,381.87396,165.80368,374.90497,142.4511,373.24997,65.759247,377.4498,42.587841
769.10217,6.4716806,381.86716,165.80901,374.91809,142.46005,373.24118,65.711166,377.43048,42.599464
785.82178,6.4716806,381.87347,165.82115,374.93307,142.45139,373.24158,65.748459,377.42133,42.590706
802.54138,6.4716806,381.8844,165.81883,374.90857,142.46417,373.25586,65.727509,377.44113,42.600872
819.26099,6.4716806,381.86118,165.80162,374.92218,142.46564,373.25046,65.737747,377.44025,42.587429
835.98059,6.4716806,381.86935,165.81749,374.9187,142.46461,373.24667,65.741508,377.43201,42.602097
852.7002,6.4716806,381.88361,165.80527,374.95172,142.46489,373.25421,65.735023,377.42453,42.585453
869.4198,6.4716806,381.88913,165.80261,374.93414,142.4594,373.25549,65.769432,377.41241,42.581005
886.13947,6.4716806,381.84543,165.8157,374.93167,142.45441,373.25674,65.736023,377.41528,42.593029
902.85907,6.4716806,381.8584,165.82275,374.91846,142.44952,373.25824,65.758965,377.42621,42.594791
919.57867,6.4716806,381.87753,165.81364,374.92792,142.45905,373.25418,65.748459,377.41245,42.585564
936.29828,6.4716806,381.86743,165.80923,374.93268,142.46123,373.24005,65.763367,377.41656,42.594208
953.01788,6.4716806,381.86249,165.81384,374.95584,142.44604,373.24771,65.744759,377.40945,42.586681
969.73749,6.4716806,381.91068,165.82346,374.91876,142.43576,373.25092,65.752754,377.42007,42.597481
986.45709,6.4716806,381.87729,165.82951,374.94821,142.44823,373.26321,65.75489,377.43008,42.57793
1003.1767,6.4716806,381.89532,165.82036,374.93658,142.47531,373.26807,65.778038,377.44559,42.598282
1019.8964,6.4716806,381.87149,165.81099,374.94385,142.45929,373.26508,65.761902,377.44009,42.602879
1036.616,6.4716806,381.88434,165.83102,374.93414,142.45549,373.25058,65.764374,377.40887,42.603848
1053.3356,6.4716806,381.8768,165.81245,374.9418,142.46567,373.25095,65.767502,377.42905,42.585335
1070.0552,6.4716806,381.8992,165.82869,374.92322,142.45757,373.25543,65.766487,377.40488,42.603294
1086.7748,7.3266149,381.85669,165.82243,374.92062,142.45837,373.2684,65.750809,377.43301,42.57996
1103.4944,13.697344,381.8497,165.8297,374.92368,142.46045,373.23267,65.753052,377.41507,42.603859
1120.214,14.138634,381.91287,165.66083,374.90085,142.39767,373.29745,65.810959,377.52252,42.733559
1136.9336,10.073507,382.66376,164.98572,374.93011,142.18123,373.59192,66.202477,378.40039,43.348694
1153.6532,4.210022,384.25943,163.65244,374.96237,141.88223,374.0755,66.751099,380.63223,44.583096
1170.3728,5.4896622,385.32391,162.45944,374.8096,141.62016,374.26245,67.173752,382.70325,46.052811
1187.0924,12.237373,385.19385,162.24808,374.49829,141.62009,373.89529,67.257492,382.72821,46.49049
1203.812,4.4855285,384.62231,162.56946,374.34311,141.74643,373.31595,67.101936,381.29501,46.091869
1220.5317,2.3295565,385.06354,162.43297,374.45251,141.72351,373.26157,67.10965,381.38568,46.232746
1237.2513,11.656123,385.6163,162.31422,374.60532,141.7175,373.31287,67.063766,381.92035,46.35228
1253.9709,13.256546,384.54071,163.25447,374.49765,141.93758,372.65677,66.549576,379.80682,45.168282
1270.6906,13.045084,383.11435,163.9485,374.01877,142.06906,372.1048,66.302696,377.89954,44.493244
1287.4102,10.671456,383.29349,163.74121,373.86566,141.97562,372.1586,66.336937,378.83322,44.741383
1304.1298,8.0806532,383.35175,163.55434,373.70502,141.88739,372.10126,66.196609,378.85605,44.716679
1320.8494,10.023355,382.90225,163.47546,373.37161,141.76353,371.84094,66.246902,378.28815,44.761494
1337.569,9.2143984,383.33282,162.95589,373.20926,141.55701,371.66272,66.444382,379.24078,45.447987
1354.2886,10.518919,383.72678,162.54639,373.13873,141.39612,371.29703,66.363136,378.93973,45.511227
1371.0082,12.415891,383.56937,162.61063,373.09961,141.38603,370.90057,66.280693,377.90189,45.284245
1387.7278,10.599499,383.73679,162.30045,372.95251,141.23586,370.75858,66.444527,378.42294,45.766125
1404.4474,9.0423813,384.1817,161.75166,372.7637,141.04913,370.59476,66.570953,379.00348,46.26693
1421.167,4.0675869,384.13431,161.5732,372.61414,141.00696,370.23444,66.548264,378.4035,46.259125
1437.8866,12.871661,383.88229,161.72919,372.51569,141.06961,369.91455,66.595169,378.12027,46.288143
1454.6062,7.8031921,384.06555,161.64804,372.55164,141.06883,369.75912,66.586494,377.87997,46.257675
1471.3258,7.971046,384.41098,161.65746,372.79947,141.11752,369.64258,66.460892,377.50687,45.997875
1488.0455,13.153086,384.04205,162.10181,372.8573,141.2975,369.43231,66.314857,376.6799,45.520039
1504.7651,8.6014929,383.40555,162.46886,372.66565,141.38319,369.23605,66.246338,375.99332,45.242691
1521.4847,14.179419,383.39209,162.31091,372.51416,141.32504,369.38168,66.294235,376.47894,45.443474
1538.2043,7.7967124,383.40106,162.06496,372.41626,141.30673,369.53766,66.407608,377.16376,45.738144
1554.924,0.62991184,383.42923,161.82338,372.24207,141.21831,369.61221,66.618584,377.45978,46.122093
1571.6436,2.3305802,383.77985,161.64546,372.31937,141.18153,369.65701,66.667969,377.98502,46.415081
1588.3632,9.3902578,383.9545,161.76131,372.54987,141.23668,369.61374,66.595284,377.53241,46.181301
1605.0828,14.206153,383.87518,162.13954,372.66922,141.35855,369.52579,66.417511,376.95383,45.668194
1621.8024,5.8042459,383.22208,162.73354,372.56696,141.46417,369.39731,66.173653,376.37399,45.190926
1638.522,9.2292652,382.53482,163.08839,372.35269,141.51208,369.26633,65.970848,375.81851,44.823002
1655.2416,13.408965,382.28214,163.11333,372.09024,141.46573,369.21448,65.863457,375.79202,44.717754
1671.9612,9.6442041,382.26691,162.98215,371.9068,141.40846,369.22208,65.864204,376.06693,44.879185
1688.6808,11.213953,382.28116,162.84428,371.86411,141.31252,369.09723,65.880913,376.07382,44.937302
1705.4004,5.6677198,382.30945,162.7951,371.84683,141.28214,368.9733,65.794914,375.82004,44.907345
1722.12,8.899148,382.3602,162.76016,371.86334,141.2269,368.91339,65.767601,375.82324,44.914909
1738.8396,8.8358717,382.41461,162.73436,371.87164,141.20908,368.91452,65.752296,375.78003,44.879181
1755.5593,8.9448977,382.42081,162.73355,371.86987,141.17241,368.92267,65.746078,375.79456,44.917656
1772.2789,7.4604359,382.34253,162.77693,371.84122,141.18594,368.93826,65.727791,375.84698,44.879429
1788.9985,12.414988,382.29364,162.83026,371.85159,141.19984,368.94995,65.663925,375.81104,44.829609
1805.7181,1.4617211,382.241,162.86955,371.87643,141.20772,368.88333,65.65255,375.51794,44.702942
1822.4377,3.570334,382.31979,162.82904,371.86298,141.21544,368.82022,65.649498,375.49136,44.685307
1839.1573,1.0006516,382.24936,162.97296,371.89267,141.27419,368.71082,65.633087,375.31543,44.60236
1855.877,2.6123295,381.7663,163.55139,371.88004,141.40231,368.43976,65.439964,374.46121,44.141659
1872.5966,4.9734783,380.70184,164.52528,371.80978,141.63367,368.07629,65.165253,373.24225,43.430595
1889.3162,6.0443239,379.59259,165.29942,371.57135,141.87901,367.5874,64.837616,371.71945,42.724491
1906.0358,13.940286,378.75848,165.68999,371.23483,141.97377,367.15704,64.710869,370.56577,42.33432
1922.7554,14.347105,378.48621,165.86711,370.95145,142.03094,367.09091,64.703064,370.54056,42.285618
1939.475,12.599042,378.33051,165.89912,370.85754,142.0872,367.4014,64.806076,371.08511,42.372131
1956.1946,10.182472,378.49652,165.55193,370.73218,141.97301,367.83636,65.147331,371.95291,42.881187
1972.9142,11.448854,380.06537,164.14996,370.6969,141.57921,368.45688,65.803368,374.01013,44.164589
1989.6338,3.5886495,382.30365,162.3737,370.94644,141.13809,369.01019,66.481674,377.04227,45.948914
2006.3534,6.3218808,382.91708,161.77467,370.97025,141.02138,368.7626,66.64257,377.68182,46.770935
2023.0731,13.697344,382.02316,162.24341,370.86105,141.11855,367.85669,66.418259,375.43295,46.101284
2039.7927,13.971515,382.43616,162.11783,371.05643,141.07941,367.61545,66.338547,374.90536,45.957378
2056.5122,12.193282,383.0383,161.84648,371.30887,140.99014,367.91299,66.237038,375.73077,46.021488
2073.2319,3.6484411,382.53906,161.98755,371.24384,140.92412,367.80905,66.069252,375.12442,45.628162
2089.9514,5.7073221,381.97693,162.12126,371.01062,140.92532,367.53903,65.960213,374.67572,45.502254
2106.6711,10.432015,382.06232,161.98877,371.02032,140.82904,367.48538,65.886223,374.55841,45.418827
2123.3906,6.2198448,382.49371,161.8428,371.2793,140.75252,367.57684,65.755112,374.49814,45.204849
2140.1104,2.0105116,382.41794,162.09599,371.39548,140.78955,367.44461,65.59243,374.2016,44.878632
2156.8301,10.630286,381.61334,162.5804,371.19064,140.85118,367.03165,65.379395,373.07358,44.366173
2173.5496,13.208917,381.18231,162.74808,370.88864,140.90486,366.66928,65.270134,372.3819,44.122509
2190.2693,13.257521,381.13568,162.63934,370.69141,140.87332,366.61038,65.326843,372.5657,44.246216
2206.9888,11.025571,381.30557,162.40053,370.50156,140.83267,366.65189,65.502617,373.10541,44.671474
2223.7085,7.837234,381.46112,161.94489,370.24255,140.77583,366.62195,65.834732,373.56143,45.231544
2240.428,9.7047434,381.91461,161.41873,370.01373,140.70534,366.71631,66.267967,374.73117,46.16441
2257.1477,9.8204079,381.89099,161.38832,369.8765,140.77118,366.70627,66.409393,375.04013,46.575092
2273.8672,9.281538,381.49057,161.72357,369.80536,140.89954,366.5643,66.449928,374.45154,46.445366
2290.5869,12.709261,381.75024,161.65306,369.82349,140.95094,366.54584,66.490715,374.64581,46.629623
2307.3064,10.767301,381.84598,161.69107,369.9082,140.95369,366.45422,66.456932,374.49542,46.50975
2324.0261,9.2756577,381.57428,161.80292,369.88718,140.98682,366.31677,66.377228,373.85391,46.312504
2340.7456,4.6144381,381.58072,161.77419,369.88666,140.96814,366.35803,66.37632,374.13657,46.425648
2357.4653,11.440351,381.63791,161.64442,369.93353,140.86993,366.44882,66.334343,374.26172,46.408855
2374.1848,8.1305323,381.54401,161.53085,369.85373,140.76678,366.47766,66.243309,374.30521,46.326534
2390.9045,6.6048427,381.37097,161.4778,369.78043,140.68333,366.39401,66.136375,374.38147,46.293354
2407.624,14.470173,381.42099,161.33875,369.77673,140.57661,366.25186,66.009331,374.06491,46.109131
2424.3438,7.8298082,381.86267,161.04532,369.92081,140.41919,366.09457,65.93676,373.85388,46.000362
2441.0635,13.905573,382.11771,160.88361,370.02985,140.32526,365.95731,65.881866,373.7001,45.915184
2457.783,9.6194754,382.07452,160.86003,370.01999,140.27377,365.72238,65.78183,373.32117,45.786034
2474.5027,0.66950107,382.08026,160.82997,370.00629,140.27322,365.55798,65.77961,373.16159,45.741631
2491.2222,1.9147394,382.12811,160.98598,370.01559,140.36719,365.5173,65.760368,373.11172,45.663586
2507.9419,8.4925041,381.4502,162.00644,370.08768,140.67865,365.15994,65.38591,371.94315,44.792007
2524.6614,13.719795,379.67319,163.57532,369.86179,141.09975,364.68134,65.02388,369.4884,43.623009
2541.3811,6.7568617,378.48547,164.51796,369.52051,141.41525,364.36136,64.818726,368.56183,43.086887
2558.1006,8.8104544,377.82953,164.72841,369.0192,141.52348,364.1333,64.763145,368.25659,42.938614
2574.8203,14.204247,377.25552,164.76547,368.55771,141.55388,364.01721,64.869606,367.86993,43.02599
2591.5398,8.887743,377.58118,164.27484,368.40884,141.45856,364.29364,65.305466,368.85208,43.675644
2608.2595,13.506149,379.45053,162.82936,368.5101,141.10324,364.98904,65.955246,371.58188,45.124279
2624.979,4.2452922,380.61423,161.60388,368.45233,140.79282,365.25262,66.299171,373.2626,46.315727
2641.6987,9.6734896,379.71094,161.83894,368.02646,140.75925,364.5914,66.266289,372.66367,46.506577
2658.4182,7.9129076,379.04062,162.1609,367.77725,140.79997,363.84061,66.127388,370.97604,46.076691
2675.1379,9.3433123,379.95895,161.67462,368.08902,140.61795,363.98538,66.050064,371.45486,46.221119
2691.8577,7.5201764,380.64603,161.25024,368.3287,140.37617,364.1474,66.006706,372.10632,46.360733
2708.5771,11.471739,380.02936,161.39134,368.1904,140.29298,363.84119,65.787849,371.31628,46.041664
2725.2969,2.7384429,379.77374,161.35739,368.07056,140.16962,363.49979,65.646179,370.63162,45.77589
2742.0164,3.2469759,380.23422,161.05028,368.2337,140.01147,363.61636,65.567703,370.86386,45.75174
2758.7361,0.99002939,380.63605,160.82893,368.48114,139.92372,363.80179,65.474998,371.21811,45.728077
2775.4556,1.8415024,380.09506,161.51804,368.50729,140.04526,363.50659,65.061668,370.44037,44.988323
2792.1753,5.7154226,378.32294,162.94658,368.24173,140.31721,362.78571,64.597435,367.9469,43.721802
2808.8948,4.5450568,376.93503,163.96576,367.87595,140.63121,362.20813,64.159241,366.20734,42.802887
2825.6145,14.224275,375.97876,164.36537,367.3576,140.80696,361.85199,63.997047,365.54849,42.521099
2842.334,14.040943,375.31772,164.65909,366.92044,140.90527,361.55994,64.017609,365.08484,42.373192
2859.0537,13.179514,374.97748,164.96986,366.6749,141.10193,361.46561,64.152321,364.92932,42.43037
2875.7732,10.344751,374.77658,165.14722,366.52469,141.32048,361.46603,64.370667,365.10938,42.637955
2892.4929,11.246009,375.09271,164.79628,366.43863,141.31422,361.56952,64.786011,365.2626,43.014595
2909.2124,4.9063787,376.72769,163.40369,366.49844,141.04326,362.05396,65.531815,367.0784,44.310543
2925.9321,5.9606276,378.71555,161.78308,366.57898,140.77078,362.67075,66.226982,370.21686,45.954258
2942.6516,13.529579,378.36044,161.85974,366.38846,140.86179,362.46072,66.322212,370.55774,46.36758
2959.3713,13.736231,377.15503,162.51837,366.12485,141.03526,361.66022,66.077148,368.24268,45.578285
2976.0911,13.552008,377.35562,162.4559,366.14325,140.98309,361.39151,65.94339,367.74387,45.311138
2992.8105,2.9486113,378.02182,162.00948,366.45801,140.75514,361.62375,65.845123,368.41394,45.390343
3009.5303,5.9403539,377.99628,161.89693,366.48953,140.60205,361.57462,65.691231,368.1832,45.233452
3026.2498,9.0810204,377.47614,161.90572,366.27225,140.45267,361.27994,65.524864,367.74664,44.978951
3042.9695,8.7148905,377.52539,161.71111,366.2811,140.27379,361.14545,65.345375,367.45395,44.797291
3059.689,1.7500956,377.9473,161.70911,366.60394,140.16859,361.2243,65.013184,367.44385,44.470425
3076.4087,9.241703,377.09689,162.77304,366.69247,140.29697,360.93079,64.446243,366.15308,43.430779
3093.1282,13.127777,375.21997,163.84746,366.33902,140.47801,360.33868,64.016205,363.95477,42.402641
3109.8479,13.257521,374.38324,164.13817,365.75473,140.51555,359.84448,63.711433,363.17572,42.056698
3126.5674,11.42692,373.94403,164.1712,365.34271,140.50766,359.6524,63.653969,363.15518,42.04628
3143.2871,7.6925426,373.82126,164.07744,365.16626,140.48538,359.75003,63.918488,363.11954,42.334595
3160.0066,9.3294725,375.20209,163.00478,365.28149,140.20517,360.44452,64.63578,365.16217,43.479729
3176.7263,10.550378,377.52972,161.33546,365.46075,139.90886,361.21341,65.351265,368.26877,45.172771
3193.4458,8.4131899,377.60825,160.90752,365.14267,139.88565,361.07431,65.678673,369.04398,46.032089
3210.1655,13.104816,376.16519,161.66956,364.61148,140.16673,360.24704,65.709137,367.44705,45.84269
3226.8853,10.921421,376.02631,161.85329,364.49258,140.2981,360.07755,65.789803,367.07739,45.955143
3243.6047,9.4644041,376.86505,161.44484,364.65643,140.26613,360.54468,65.963165,368.3201,46.452324
3260.3245,5.4765472,376.72211,161.51965,364.68982,140.29099,360.49487,65.992294,368.23355,46.514553
3277.0439,10.441146,375.99854,161.76817,364.42923,140.30725,360.01523,65.91317,367.33051,46.271404
3293.7637,8.883441,376.21536,161.60898,364.42334,140.22327,359.80008,65.847054,367.02673,46.203732
3310.4832,6.7244158,376.75488,161.27473,364.68066,140.08034,359.94626,65.764252,367.24786,46.23951
3327.2029,15.341154,376.90018,161.2364,364.82803,140.05525,359.94348,65.595215,367.26898,46.013931
3343.9224,6.78263,376.22531,161.71588,364.76474,140.02881,359.42465,65.276054,366.02841,45.227055
3360.6421,13.726148,375.64743,161.89293,364.58301,139.97717,358.85654,64.936584,364.4502,44.545273
3377.3616,11.931957,376.00943,161.40466,364.55142,139.78955,358.7569,64.892418,364.79391,44.669991
3394.0813,0.71039248,376.67508,160.52979,364.49561,139.4893,358.84351,65.133881,365.68005,45.259094
3410.8008,1.5976398,377.10565,160.01677,364.52151,139.34512,358.78033,65.299934,366.27362,45.741154
3427.5205,7.1739845,376.9812,160.13275,364.56146,139.39862,358.50064,65.286919,365.72598,45.581028
3444.24,13.336962,377.22678,160.55164,364.83633,139.59567,358.31937,65.095764,365.11633,45.148811
3460.9597,8.0979452,376.40253,161.74741,364.99124,139.95683,358.12061,64.715652,363.55142,44.075314
3477.6792,8.1714792,374.7229,163.16075,364.79132,140.37781,357.93961,64.451401,361.96796,43.269295
3494.3989,13.706187,373.99872,163.55673,364.33066,140.5943,357.95471,64.422661,362.17819,43.163891
3511.1187,8.5039043,373.48117,163.67366,363.87341,140.674,357.96545,64.474518,362.36414,43.155121
3527.8381,14.90127,373.20438,163.53471,363.60217,140.68974,358.11572,64.634605,362.37924,43.381523
3544.5579,2.5413589,374.07141,162.96632,363.73691,140.54868,358.6109,65.014648,364.06784,44.112942
3561.2773,10.573146,375.28116,162.01651,363.95236,140.33093,359.12668,65.390312,365.55768,44.925884
3577.9971,7.2520766,376.22504,161.04962,364.01816,140.09941,359.18289,65.704292,366.51169,45.850079
3594.7166,9.8910046,376.388,160.89146,363.97827,140.0688,358.94019,65.753784,366.81705,46.208462
3611.4363,7.5731087,376.03925,161.07082,364.05682,140.03555,358.83011,65.674713,365.91324,45.864048
3628.1558,10.695127,376.44223,160.83034,364.06241,139.91656,359.22296,65.601463,366.77692,45.994698
3644.8755,4.7973623,376.44971,160.68567,364.00049,139.8376,359.38495,65.490257,367.42679,46.063404
3661.595,2.9168539,375.56223,161.39735,363.92371,139.86868,358.88742,65.044495,365.83856,45.111092
3678.3147,1.3959254,374.53146,162.29079,363.83548,140.00296,358.43625,64.58448,364.10605,44.120834
3695.0342,1.6479174,373.93555,163.13049,363.89816,140.15952,358.27042,64.190109,363.4202,43.443436
3711.7539,6.2259588,373.21777,163.71219,363.85236,140.21634,357.97144,63.804531,362.07584,42.688152
3728.4734,2.5836558,372.27032,164.14076,363.5412,140.31841,357.39172,63.613853,360.76215,42.320057
3745.1931,14.414385,371.83591,164.40096,363.37079,140.38794,357.02933,63.579464,360.31744,42.189457
3761.9128,13.645387,372.10107,164.48407,363.50443,140.46426,357.06497,63.59594,360.15421,42.24649
3778.6323,13.757963,372.62378,164.48219,363.75378,140.51613,357.27417,63.788345,360.28033,42.342739
3795.3521,10.470806,372.65103,164.60793,363.76303,140.66071,357.51303,63.959068,360.77707,42.534943
3812.0715,10.941735,372.12704,164.85818,363.57391,140.82274,357.48822,64.060616,360.91208,42.607536
3828.7913,5.9064927,372.0285,164.49521,363.29703,140.79787,357.53757,64.416397,360.84753,42.955788
3845.5107,5.4315634,374.0704,162.85634,363.44345,140.39803,358.25247,65.131477,363.2233,44.166443
3862.2305,12.363195,376.17017,161.44737,363.76465,140.10863,359.19434,65.700203,366.7341,45.664913
3878.95,13.697344,375.27225,161.85216,363.53815,140.24313,358.96124,65.651947,366.24136,45.601444
3895.6697,15.235705,373.87158,162.37308,363.01538,140.34055,358.10547,65.454369,364.13065,45.058304
3912.3892,2.5127127,374.41891,161.68896,362.86386,140.11378,358.0744,65.549469,364.86481,45.4893
3929.1089,6.2243428,375.50439,160.69559,363.02658,139.75691,358.36584,65.656319,366.24091,46.150234
3945.8284,7.5669041,375.47675,160.59586,363.02661,139.67093,358.21008,65.646156,366.05731,46.185165
3962.5481,10.536804,374.99222,160.72931,362.87247,139.66316,357.71359,65.479393,365.16635,45.94173
3979.2676,1.384967,375.29401,160.4762,362.93161,139.54216,357.41992,65.351807,364.61438,45.778954
3995.9873,8.0549049,375.78391,160.21082,363.24863,139.40186,357.5014,65.250847,364.65833,45.69923
4012.7068,13.059817,375.83347,160.57266,363.44418,139.48267,357.52307,65.0186,364.62427,45.291172
4029.4265,13.257521,374.52502,161.53444,363.29367,139.65883,357.0881,64.617531,362.81216,44.342472
4046.1462,11.629438,374.09592,161.71855,363.07718,139.71545,356.91168,64.523163,362.20395,44.083412
4062.8657,8.1432152,374.25354,161.58549,362.96136,139.67583,357.02893,64.523438,363.00195,44.290318
4079.5854,9.1317654,373.96732,161.62994,362.8996,139.68994,356.92166,64.538002,362.47809,44.19429
4096.3052,11.072888,374.21899,161.28796,362.79623,139.65771,356.91849,64.835709,362.83249,44.588379
4113.0244,7.3178101,374.92615,160.84161,362.8136,139.58934,356.99615,65.026909,363.99994,45.275414
4129.7441,13.375238,374.94754,160.91075,362.88766,139.63528,356.81281,65.112144,363.27469,45.135143
4146.4639,11.12427,374.89026,161.1035,362.90884,139.83221,356.78259,65.21254,363.06409,45.158386
4163.1836,9.6458683,375.01086,161.10242,362.90509,139.91737,356.90662,65.372276,363.70197,45.382992
4179.9028,6.1584749,374.80972,161.19028,362.83322,139.99808,356.97546,65.403458,363.54413,45.306786
4196.6226,8.9096336,374.58661,161.25931,362.69144,140.08426,357.04773,65.459709,363.74176,45.37569
4213.3423,9.4343185,374.48935,161.32269,362.60291,140.11371,357.15414,65.527534,364.0975,45.517918
4230.062,6.9066453,374.59106,161.30183,362.71994,140.13463,357.20148,65.476662,363.94785,45.398388
4246.7813,14.146332,374.85495,161.23004,362.84375,140.12297,357.23032,65.4729,364.07175,45.379776
4263.501,6.6490445,374.81934,161.25378,362.8996,140.1046,357.11499,65.324348,363.76712,45.175785
4280.2207,13.470977,374.70575,161.22401,362.91635,140.02438,356.96594,65.252335,363.22073,44.87574
4296.9404,13.405211,374.82578,160.93643,362.88577,139.90329,357.0835,65.234634,363.72632,45.094757
4313.6602,0.76110476,374.98172,160.55698,362.81421,139.69518,357.27576,65.295662,364.43521,45.415081
4330.3794,1.2547979,375.13019,160.16762,362.70377,139.5555,357.34824,65.369194,364.88431,45.747379
4347.0991,6.1924291,375.26727,160.12546,362.8056,139.49866,357.43811,65.316116,365.14996,45.759579
4363.8188,12.789268,375.32831,160.44719,363.04703,139.57768,357.29364,65.064682,364.49734,45.216763
4380.5386,9.203474,374.76212,161.26141,363.21851,139.72762,357.14203,64.699448,363.26093,44.375366
4397.2578,7.6272097,374.1951,161.82222,363.17413,139.89255,357.08621,64.517387,362.5444,43.901688
4413.9775,12.864363,373.86142,161.95009,362.93967,139.91017,357.0582,64.4524,362.65085,43.868954
4430.6973,9.1037941,373.49911,162.03056,362.71329,139.94843,357.064,64.441002,362.55841,43.851776
4447.417,14.905293,373.43872,161.8354,362.53085,139.88086,357.1586,64.605957,362.91721,44.142975
4464.1362,1.5411421,373.97836,161.27783,362.48859,139.78043,357.28369,64.875328,363.79932,44.745586
4480.856,11.242863,374.53839,160.892,362.59018,139.70428,357.34381,65.050713,364.3497,45.221455
4497.5757,6.4481597,374.6488,160.98251,362.70755,139.80382,357.22537,65.156204,364.05692,45.254704
