Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y
450.2251,1.1938052,386.11261,165.29733,379.04175,141.952,376.54028,64.294403,380.81818,40.554337
466.90012,1.1938052,386.09125,165.34326,379.0444,141.96886,376.52795,64.352859,380.79562,40.597256
483.57513,1.1938052,386.0929,165.35399,379.05161,141.96808,376.49039,64.385338,380.77469,40.630718
500.25012,1.1938052,386.10675,165.35487,379.04861,141.97952,376.48807,64.35817,380.77734,40.662376
516.92511,1.1938052,386.09613,165.36069,379.04706,141.96451,376.49237,64.370049,380.75735,40.670784
533.60016,1.1938052,386.09244,165.36272,379.04214,141.96265,376.5004,64.375847,380.72385,40.680439
550.27515,1.1938052,386.10349,165.34549,379.01904,141.95943,376.4902,64.375053,380.73349,40.657948
566.95013,1.1938052,386.04434,165.45749,378.99896,141.99057,376.45639,64.308548,380.73447,40.581909
583.62512,1.1938052,385.61209,165.67145,378.92056,142.04422,376.33792,64.155029,380.27002,40.398331
600.30017,6.499896,385.30316,165.72455,378.79935,142.07031,376.14548,64.11676,379.82843,40.314995
616.97516,12.403218,385.61957,165.41426,378.83719,141.98204,376.15762,64.264801,380.00235,40.468891
633.65015,11.290335,386.70096,164.94295,379.1481,141.78934,376.53391,64.505371,381.08728,40.870403
650.32513,9.0948086,387.55966,164.47496,379.41074,141.67322,376.93054,64.674599,381.88986,41.11335
667.00018,5.5724006,387.75357,164.26967,379.57278,141.5667,377.16147,64.830795,382.40091,41.393642
683.67517,1.239504,387.62265,164.33026,379.47446,141.61908,377.27359,64.782265,382.82062,41.3964
700.35016,13.525912,386.84076,164.7327,379.32098,141.73318,377.11267,64.556641,382.00327,40.984554
717.02521,1.0534965,386.31155,164.89833,379.17056,141.80698,377.09116,64.458153,381.48434,40.826439
733.7002,0,386.65256,164.60347,379.16678,141.6813,377.46701,64.64312,382.55496,41.139446
750.37518,15.116147,387.93991,163.50835,379.267,141.36914,378.05121,65.157959,384.22287,42.088669
767.05017,6.5484004,389.89288,162.13744,379.41504,141.0713,378.70087,65.726135,386.96655,43.652447
783.72522,15.929745,390.08414,162.03656,379.38889,141.03429,378.65683,65.797661,387.82626,44.215321
800.40021,9.9900761,388.87546,162.666,379.16986,141.23788,378.05176,65.606712,385.67294,43.557343
817.0752,2.8501487,389.06412,162.60313,379.11151,141.25897,378.02069,65.608971,385.9046,43.654449
833.75018,11.480678,389.45911,162.80724,379.28119,141.30266,378.2699,65.471825,386.65894,43.645252
850.42523,7.1054244,388.19092,163.66603,379.13556,141.56903,377.91553,65.133972,384.81174,42.725445
867.10022,10.233172,387.09427,164.25842,378.72379,141.67183,377.46664,64.986824,383.87704,42.325161
883.77521,5.1073737,386.69055,164.34219,378.4357,141.67467,377.10516,64.787132,383.68918,42.172913
900.4502,5.9169688,386.5712,164.41705,378.43503,141.67276,376.80002,64.632774,382.48419,41.743614
917.12524,15.128373,386.67303,164.3499,378.5054,141.6035,376.64398,64.6213,382.24557,41.77594
933.80023,0.21588929,387.35181,163.76727,378.55704,141.33208,376.7373,64.781998,383.0943,42.198311
950.47522,14.905587,388.43488,162.91475,378.64197,141.1059,376.78601,65.058868,383.7337,42.722633
967.15027,7.369947,388.76938,162.53966,378.61594,140.97513,376.73425,65.1483,384.23956,43.186291
983.82526,7.4900475,388.4906,162.56439,378.49506,140.95863,376.44983,65.208061,384.03613,43.281849
1000.5002,11.347162,388.62277,162.22997,378.41647,140.89297,376.27795,65.28418,383.74829,43.464672
1017.1752,4.8742833,389.34671,161.79736,378.53784,140.83243,376.36868,65.471077,384.72049,43.879467
1033.8502,14.264777,389.20822,161.94574,378.58768,140.87341,376.16632,65.35421,384.03952,43.626316
1050.5253,7.6400895,388.94833,162.15463,378.58582,140.9489,375.88898,65.360619,383.10992,43.29747
1067.2003,0.048587732,389.19659,162.02277,378.5928,140.97327,375.94873,65.382645,383.55109,43.458126
1083.8752,3.2884459,389.1066,162.04866,378.57458,140.98076,376.00836,65.373207,383.61984,43.449657
1100.5503,11.272816,388.8331,162.20416,378.46307,141.00368,376.01337,65.379585,383.43631,43.435051
1117.2252,15.853789,388.77676,162.20895,378.39597,141.02643,376.06876,65.400909,383.73315,43.498112
1133.9003,1.8748654,388.8732,162.16075,378.48044,140.98569,376.1257,65.349976,383.70325,43.446228
1150.5753,4.2777953,388.95798,162.16409,378.49478,141.00905,376.17184,65.356003,383.71951,43.448196
1167.2502,14.859418,388.84317,162.20821,378.41599,140.97012,376.14951,65.336853,383.85565,43.454777
1183.9253,2.9638035,388.694,162.06909,378.29959,140.90265,376.20935,65.38839,383.93082,43.611359
1200.6003,12.319745,389.04202,161.90221,378.31329,140.87204,376.38333,65.42775,384.70044,43.877804
1217.2753,5.7010627,388.98505,161.96477,378.39563,140.88336,376.35886,65.332123,384.45581,43.721645
1233.9503,9.1688185,388.96265,162.06601,378.44333,140.90559,376.32242,65.259514,383.94287,43.451035
1250.6254,8.2407351,389.04272,162.09869,378.56177,140.93013,376.32455,65.23143,384.07343,43.436329
1267.3003,6.7878752,388.8688,162.21437,378.45819,140.98846,376.34189,65.243813,384.01785,43.385719
1283.9753,3.4263313,388.60562,162.30255,378.33521,141.03551,376.32501,65.257515,383.97552,43.381657
1300.6503,13.204339,388.41162,162.65388,378.30121,141.12248,376.30649,65.192635,384.01221,43.303677
1317.3253,8.7245264,387.67343,163.42944,378.26498,141.35771,376.02838,64.871849,382.741,42.575779
1334.0004,1.217227,386.32416,164.47714,378.14621,141.63449,375.57965,64.476219,381.09818,41.654358
1350.6753,0.0081596542,385.00171,165.10092,377.67139,141.83212,375.11572,64.215935,379.81351,41.101208
1367.3503,1.3681172,384.44135,165.22594,377.314,141.86247,374.77228,64.101982,379.26328,40.920418
1384.0254,14.021811,384.78403,165.05327,377.32007,141.75008,374.83179,64.187828,379.3577,41.041855
1400.7003,3.7490602,385.97122,164.16115,377.59808,141.43419,375.29343,64.645645,380.63171,41.735901
1417.3754,11.482139,388.0022,162.9911,377.90723,141.12169,375.92545,65.120476,382.99094,42.859856
1434.0504,5.5122509,388.2341,162.79303,377.90707,141.03795,375.94595,65.177734,383.70499,43.186264
1450.7253,11.196454,386.8934,163.4758,377.63181,141.18671,375.23975,64.891876,381.80423,42.570259
1467.4004,5.5241103,386.15692,164.13197,377.48285,141.34721,374.60657,64.521072,380.31815,41.876698
1484.0753,11.813351,385.49756,164.60646,377.40518,141.46223,374.31064,64.104286,379.28876,41.163742
1500.7504,4.5926032,384.82431,164.82018,377.14047,141.45798,374.04803,63.911217,378.54346,40.835018
1517.4254,0.92709267,384.64261,164.72867,376.85867,141.39604,373.93478,63.899914,378.57898,40.853462
1534.1003,14.308872,384.96332,164.13885,376.76413,141.1581,374.01572,64.08371,379.05429,41.201874
1550.7754,8.1454468,386.55536,163.03206,376.96982,140.83257,374.52747,64.55751,380.77676,42.172104
1567.4504,14.670992,387.71616,162.53099,377.24164,140.718,374.89447,64.77803,382.40018,42.857437
1584.1254,5.5375495,386.85342,162.89851,377.10886,140.81656,374.36951,64.697044,381.09631,42.548645
1600.8004,4.5480394,386.47617,163.06215,376.89832,140.88196,373.77219,64.64769,379.96948,42.375866
1617.4755,4.534317,386.61966,163.34117,376.99945,141.01355,373.58936,64.514351,379.87341,42.151169
1634.1504,10.644531,385.96246,163.80017,376.98529,141.13649,373.44012,64.349419,378.59509,41.661938
1650.8254,0,385.50504,163.92595,376.71036,141.25113,373.42288,64.485023,378.75311,41.745926
1667.5004,8.1057596,385.29102,163.96037,376.39963,141.27626,373.4169,64.490753,379.31641,41.911606
1684.1754,8.9081745,384.69833,164.07191,376.16345,141.28813,373.25336,64.457443,378.5184,41.80595
1700.8505,12.368375,384.87036,163.92836,376.09763,141.24841,373.32724,64.621727,379.03156,42.085094
1717.5254,15.341621,385.32819,163.78854,376.19043,141.19255,373.48666,64.656677,379.70865,42.309517
1734.2004,2.6385293,385.27872,163.80586,376.24838,141.14333,373.3168,64.566086,378.96158,42.100101
1750.8755,6.5095854,385.29276,163.81087,376.22168,141.14165,373.06296,64.55838,378.78076,42.091003
1767.5504,15.952868,385.18756,163.89584,376.23877,141.12892,372.90143,64.410461,378.59549,41.982124
1784.2255,1.3243492,385.08804,164.00865,376.24411,141.13335,372.77063,64.238083,377.94147,41.63942
1800.9004,13.408668,384.88171,164.09087,376.22296,141.07059,372.79028,64.133812,377.99216,41.521954
1817.5754,2.2366881,384.49008,164.21802,376.06177,141.0569,372.77072,63.961571,378.02856,41.352535
1834.2505,10.005256,384.16031,164.27144,375.92224,141.04523,372.67435,63.835026,377.57709,41.064709
1850.9254,9.8069239,384.45844,163.87408,375.95551,140.90831,372.76669,63.933315,377.7963,41.26474
1867.6005,7.1931181,385.65881,162.99573,376.133,140.62001,373.17792,64.232376,379.31049,41.866749
1884.2755,11.017435,386.79767,162.21439,376.31577,140.42351,373.6131,64.510727,380.73007,42.532089
1900.9504,6.2978463,386.57477,162.17097,376.18787,140.40782,373.62103,64.586479,381.04749,42.792679
1917.6255,13.077223,386.02805,162.23639,375.93927,140.47333,373.3288,64.574379,380.46707,42.777596
1934.3005,2.9173887,386.43393,161.87053,375.86926,140.4411,373.42047,64.753441,381.08347,43.187317
1950.9755,11.031204,386.91232,161.75198,376.03729,140.48239,373.61505,64.82814,381.82468,43.440277
1967.6505,16.127169,386.55557,162.24721,376.08624,140.65347,373.42587,64.725304,380.78043,42.927723
1984.3254,0.12293684,385.96234,162.70531,375.98688,140.82256,373.15945,64.668159,380.02124,42.647354
2001.0005,0.60490787,385.83081,162.74933,375.82373,140.89668,373.04553,64.658424,379.98145,42.683849
2017.6755,6.3286004,385.72766,162.83401,375.78329,140.93559,372.92474,64.689644,379.64981,42.600605
2034.3505,14.06941,385.64655,162.88834,375.72253,140.96013,372.78229,64.749313,379.48502,42.66679
2051.0256,10.413396,385.74658,162.82726,375.7413,140.96317,372.72794,64.811752,379.53409,42.78178
2067.7004,2.1640329,386.02328,162.60892,375.74973,140.9191,372.66077,64.90741,379.52832,42.938301
2084.3755,10.31219,386.13828,162.49095,375.74487,140.88599,372.6192,65.02446,379.64697,43.145847
2101.0505,6.4296441,386.16403,162.27786,375.69601,140.81927,372.60175,65.16832,379.73758,43.400364
2117.7256,10.866716,386.83142,161.68762,375.71994,140.62274,372.82782,65.427032,380.75955,44.066044
2134.4006,3.8899717,387.0499,161.51974,375.73843,140.65677,372.78036,65.445129,381.16339,44.25552
2151.0754,14.130836,386.53339,161.85463,375.7128,140.70822,372.47577,65.322121,380.00156,43.830742
2167.7505,1.2659055,386.60718,161.92683,375.72897,140.76331,372.32535,65.279305,379.78235,43.769245
2184.4255,15.77947,386.63696,161.92976,375.73785,140.73897,372.22046,65.240211,379.63904,43.670238
2201.1006,0.37801787,386.53439,161.9805,375.67834,140.78004,372.07593,65.218086,379.13614,43.559418
2217.7756,7.0705376,386.41479,162.0802,375.62054,140.75342,372.034,65.196968,379.30811,43.642006
2234.4504,14.114837,386.0011,162.58772,375.59732,140.88026,371.79901,64.893005,378.58954,43.074879
2251.1255,4.8027191,384.87201,163.65154,375.54044,141.10049,371.49326,64.41906,377.18774,42.199223
2267.8005,0.21675654,383.34073,164.50316,375.0658,141.29836,371.10324,64.05574,375.84775,41.432201
2284.4756,0,382.13156,164.88107,374.50891,141.32211,370.70038,63.746708,374.99866,40.969105
2301.1506,9.2710304,381.91034,164.78397,374.1861,141.23386,370.61777,63.619873,374.81628,40.836842
2317.8257,5.5920372,382.47421,164.27248,374.21432,140.97356,370.86185,63.780575,375.62308,41.134003
2334.5005,11.651973,383.97021,163.21239,374.49454,140.60141,371.45898,64.182755,377.36966,41.947361
2351.1755,3.0523646,385.45282,162.32933,374.71707,140.3054,371.8793,64.388687,379.17868,42.712093
2367.8506,13.459996,384.82159,162.52858,374.60342,140.35809,371.48187,64.286034,378.54816,42.552261
2384.5256,7.260725,383.8179,163.25012,374.41983,140.48465,370.75278,63.913368,376.61078,41.801945
2401.2007,5.2264848,383.315,163.87833,374.41049,140.66563,370.40933,63.513988,375.63672,41.126953
2417.8755,14.183638,382.59067,164.27867,374.26373,140.76747,370.17416,63.288544,374.66553,40.623615
2434.5505,0.26492095,382.0563,164.3306,373.93787,140.78004,370.04037,63.202141,374.3927,40.466007
2451.2256,5.4241543,381.98291,164.10973,373.71783,140.7226,370.07797,63.309464,374.65088,40.6371
2467.9006,12.989757,382.81479,163.36017,373.83978,140.47574,370.45697,63.6805,375.63791,41.261223
2484.5757,10.754714,384.71167,162.38275,374.23413,140.30394,371.05972,64.197845,377.93573,42.332428
2501.2507,9.7699604,384.97955,162.3716,374.47522,140.33281,371.10303,64.33036,378.245,42.520157
2517.9255,5.568181,384.21127,162.78061,374.36273,140.47575,370.53198,64.328247,376.61932,42.260193
2534.6006,1.640094,384.19849,163.00748,374.31448,140.64146,370.18967,64.346092,376.35321,42.228695
2551.2756,12.43723,383.71347,163.53621,374.3027,140.85109,370.07474,64.124298,375.55676,41.808773
2567.9507,2.2147574,383.02853,163.89233,374.11932,140.99709,369.92267,64.147026,374.68594,41.610477
2584.6257,0,383.03333,163.84499,373.88889,141.01372,369.88925,64.236809,375.38458,41.818394
2601.3005,15.971339,382.8183,163.89111,373.78827,141.00807,369.77948,64.200928,375.01031,41.801151
2617.9756,5.7466578,382.76898,163.84572,373.76944,140.99403,369.67197,64.282562,374.59689,41.846024
2634.6506,16.010763,383.47836,163.57457,373.93942,140.88631,369.85944,64.376938,375.4917,42.140743
2651.3257,11.002804,383.69702,163.48026,374.1315,140.82256,369.84192,64.318031,375.30569,42.062988
2668.0007,2.3460355,383.61752,163.46127,374.11096,140.80426,369.67294,64.250938,374.83154,41.941273
2684.6758,10.864601,383.4884,163.50935,374.05466,140.74417,369.60889,64.134048,374.92767,41.884769
2701.3506,8.2666855,383.13721,163.65945,374.0296,140.73895,369.50357,63.94989,374.51743,41.583084
2718.0256,9.7541227,383.05966,163.68224,374.01794,140.70639,369.53348,63.810089,374.36124,41.336277
2734.7007,5.8733325,382.85226,163.77623,373.87656,140.67761,369.58917,63.680435,374.59784,41.249809
2751.3757,5.4713688,382.44006,163.94403,373.77185,140.65982,369.54208,63.534435,374.26559,40.997696
2768.0508,14.508078,382.3338,163.83574,373.68753,140.64165,369.47025,63.520802,374.00253,40.940517
2784.7256,1.3771502,382.99863,163.27965,373.79443,140.45923,369.79898,63.767891,374.96362,41.408604
2801.4006,14.575296,384.40106,162.44504,374.11957,140.22108,370.31201,64.125839,376.62265,42.140663
2818.0757,7.5077796,385.10974,161.96486,374.28867,140.16818,370.62979,64.386765,377.67676,42.692116
2834.7507,7.3135147,384.92117,162.10478,374.24045,140.29285,370.54373,64.469887,377.61383,42.818138
2851.4258,12.508423,384.57239,162.05579,374.04108,140.33775,370.42072,64.656319,377.16797,42.956505
2868.1008,4.0261245,385.23608,161.73058,374.16351,140.37828,370.68881,64.872917,378.39706,43.445026
2884.7756,14.00822,385.28745,161.93806,374.32529,140.52176,370.84399,64.897507,378.44876,43.386528
2901.4507,8.7203321,384.57047,162.54495,374.25232,140.75157,370.63785,64.805565,377.30902,42.956249
2918.1257,0.057589754,384.28674,162.76564,374.14853,140.85442,370.44897,64.798553,377.03766,42.87711
2934.8008,3.1610978,384.34708,162.73186,374.10388,140.89894,370.2919,64.792725,376.8573,42.896202
2951.4758,10.831714,384.31967,162.78375,374.10876,140.9183,370.15775,64.807106,376.46103,42.809853
2968.1506,15.637741,384.37344,162.77652,374.09598,140.89844,370.09833,64.836952,376.48514,42.868267
2984.8257,2.9086914,384.49725,162.6116,374.12735,140.81953,370.02298,64.834145,376.52798,42.952923
3001.5007,3.732363,384.6315,162.6463,374.20905,140.79584,369.83405,64.692429,376.25458,42.821621
3018.1758,16.020679,384.04379,163.21535,374.1842,140.85789,369.60699,64.414932,375.39581,42.29454
3034.8508,1.8751215,383.2562,163.52988,374.00735,140.89693,369.33356,64.19252,374.37433,41.841274
3051.5259,13.481007,383.27893,163.39862,373.84747,140.75964,369.34793,64.074127,374.7204,41.797161
3068.2007,4.5398021,383.19553,163.37137,373.80228,140.69243,369.38449,63.881664,374.81357,41.685719
3084.8757,10.257501,382.90244,163.43275,373.73065,140.58334,369.31039,63.809517,374.39301,41.517353
3101.5508,7.0794744,383.33386,163.10501,373.79617,140.44853,369.40109,63.836338,374.87357,41.64798
3118.2258,7.8765574,383.95001,162.61378,373.9259,140.30772,369.59232,63.890629,375.35336,41.872578
3134.9009,3.0572484,384.50702,162.22275,374.0899,140.17622,369.82565,64.072929,376.05258,42.200092
3151.5757,12.461672,384.5629,162.28595,374.15579,140.19995,369.90085,64.064102,376.42911,42.231388
3168.2507,9.3771734,383.93298,162.90576,374.18872,140.37425,369.72754,63.783058,375.52985,41.745167
3184.9258,1.3066504,382.85455,163.79242,374.07697,140.63901,369.45654,63.434803,374.23666,40.971142
3201.6008,0.032967865,381.52692,164.44466,373.58875,140.84964,369.11996,63.22517,373.19305,40.568798
3218.2759,0.27943516,380.84412,164.65074,373.11002,140.91611,369.0238,63.173576,373.06085,40.45483
3234.9509,15.183071,380.90799,164.54706,373.00708,140.90863,369.33249,63.299625,373.49905,40.629181
3251.6257,2.6603782,381.61334,163.92213,373.01874,140.70755,369.87112,63.740883,374.91119,41.32476
3268.3008,12.643399,383.27155,162.83708,373.20184,140.43852,370.54807,64.297096,377.16489,42.407391
3284.9758,4.8354998,383.91183,162.50233,373.26285,140.37111,370.70023,64.533058,378.32263,43.076069
3301.6509,11.442863,382.98196,162.9725,373.08847,140.48952,370.11108,64.434189,376.84079,42.786209
3318.3259,5.7176538,382.90146,163.02757,373.01498,140.51434,369.65094,64.439545,375.87009,42.722408
3335.0007,11.015828,383.58066,162.74796,373.24756,140.46065,369.8624,64.481964,376.62204,42.902134
3351.6758,5.7538638,383.67621,162.73157,373.35883,140.44119,370.00815,64.530266,376.58826,42.957481
3368.3508,0.8469184,383.40305,162.50728,373.08405,140.36058,370.0416,64.706779,376.94278,43.289101
3385.0259,13.23313,383.57788,162.10561,372.85034,140.21341,369.99731,64.741364,377.56619,43.67762
3401.7009,8.2334099,383.66165,161.82831,372.79163,140.16365,369.8978,64.772331,377.37701,43.695824
3418.376,14.662311,383.73965,161.81525,372.87305,140.1447,369.90033,64.767799,377.59528,43.788246
3435.0508,5.53333,383.81186,161.78558,372.91122,140.12228,369.7666,64.722473,377.31909,43.65789
3451.7258,4.9486294,384.08578,161.71724,372.96939,140.09961,369.4736,64.600502,376.81149,43.45731
3468.4009,3.4456348,383.61636,162.45103,373.10342,140.28706,369.0285,64.192459,375.78833,42.783508
3485.0759,11.805792,382.26923,163.28329,372.89554,140.45296,368.37537,63.899155,373.62283,41.920765
3501.751,0,382.38281,163.16684,372.73642,140.47942,368.21484,63.888062,373.57718,41.855286
3518.4258,7.5236311,382.70331,162.96352,372.68335,140.41577,368.19095,63.818653,374.08438,41.885139
3535.1008,9.7633667,382.08026,163.20772,372.54303,140.44795,367.9422,63.754948,373.07303,41.615471
3551.7759,11.566632,382.01031,163.20436,372.45569,140.43578,367.85422,63.819595,373.28186,41.673031
3568.4509,15.42264,382.53268,162.94305,372.54498,140.43903,367.98203,63.858372,373.80307,41.823856
3585.126,3.6512568,382.56366,162.99731,372.70322,140.45885,367.93323,63.823895,373.2756,41.68277
3601.8008,6.0054722,382.50803,163.03084,372.66473,140.51622,367.85669,63.900223,373.25861,41.700325
3618.4758,15.336792,382.3938,163.03152,372.65524,140.50865,367.84091,63.909866,373.2869,41.711781
3635.1509,0.16308832,382.75818,162.59903,372.65887,140.41791,368.05756,64.086273,373.57779,41.99654
3651.8259,14.446713,383.58411,161.92346,372.65753,140.2614,368.45697,64.43647,375.31891,42.759525
3668.501,1.7910881,383.61237,161.7603,372.59781,140.23094,368.6499,64.563072,375.96667,43.105446
3685.176,9.3849602,383.32089,161.85371,372.52353,140.26848,368.4985,64.603966,375.47977,43.065659
3701.8508,10.968184,383.38745,161.7928,372.45776,140.2585,368.4136,64.701477,375.52365,43.2328
3718.5259,6.1761708,383.63379,161.70343,372.49536,140.25352,368.5004,64.698837,375.75201,43.359795
3735.2009,11.553056,383.68732,161.73192,372.56482,140.25504,368.46777,64.766006,375.5733,43.385811
3751.876,6.3642058,383.63956,161.76266,372.53793,140.25279,368.36014,64.776466,375.54126,43.480827
3768.551,12.551492,383.5386,161.69485,372.4838,140.23772,368.29681,64.857613,375.34076,43.516048
3785.2258,4.0786495,383.78674,161.4588,372.44324,140.2023,368.38364,64.992622,375.82892,43.885925
3801.9009,10.183044,383.96106,161.42053,372.48593,140.15462,368.47189,65.030128,376.24338,44.024406
3818.5759,15.870611,383.67264,161.80501,372.54105,140.28072,368.29111,64.79248,375.3356,43.543491
3835.251,0.87868202,383.35153,162.11359,372.55688,140.3248,368.09067,64.636604,374.59607,43.197567
3851.926,0.29865718,383.25726,162.18352,372.48499,140.3396,368.00342,64.543076,374.58331,43.085571
3868.6011,6.1965113,383.0058,162.28111,372.40405,140.28883,367.90103,64.423317,374.20569,42.899223
3885.2759,13.853362,382.86261,162.3093,372.35547,140.24863,367.85318,64.34716,374.07834,42.793095
3901.9509,11.447222,382.9537,162.15817,372.34473,140.14517,367.81558,64.246811,374.1954,42.788578
3918.626,1.9479845,383.08163,161.98189,372.39319,140.02785,367.82343,64.173462,374.21286,42.71999
3935.301,9.4809093,383.13574,162.16479,372.48492,140.06972,367.76862,63.956532,374.1058,42.444775
3951.9761,7.5909052,382.3201,162.75288,372.4657,140.14769,367.51306,63.677814,372.98013,41.767166
3968.6509,10.429903,381.77814,162.87735,372.21417,140.13409,367.32349,63.527981,372.42679,41.549416
3985.3259,4.7355304,381.83032,162.80669,372.08408,140.0827,367.33432,63.411118,372.9129,41.460632
4002.001,12.969576,381.55038,162.93018,372.01505,140.08223,367.28821,63.305733,372.49289,41.271473
4018.676,2.3545876,381.53384,162.86636,371.93723,140.06905,367.25269,63.348709,372.45029,41.28159
4035.3511,15.509248,382.06488,162.47592,372.03134,140.00928,367.35492,63.46764,373.07147,41.535839
4052.0261,0.0089349682,382.50439,162.09663,372.04059,139.96046,367.43475,63.677731,373.40201,41.896465
4068.7009,6.4062481,382.9072,161.9689,372.20438,139.95865,367.53522,63.883621,373.97202,42.14719
4085.376,14.288265,382.70908,162.34587,372.24088,140.14284,367.43771,63.837742,373.60992,41.992737
4102.0513,5.2843275,381.85333,163.25824,372.21933,140.46686,367.14337,63.607471,372.32993,41.381088
4118.7261,0.24207473,380.448,164.14784,371.80841,140.82147,366.77866,63.39048,370.94049,40.803558
4135.4009,0,379.21402,164.66141,371.28967,140.96506,366.44827,63.287609,370.30856,40.646664
4152.0762,8.1823483,379.00574,164.72806,371.03391,141.00558,366.5531,63.31863,370.44543,40.690735
4168.751,6.7532978,379.37784,164.40276,371.06461,140.8838,366.9509,63.618076,371.34558,41.108776
4185.4263,10.563291,380.67883,163.4265,371.23163,140.61812,367.64581,64.102272,373.00684,41.972252
4202.1011,4.2136254,382.29471,162.44978,371.48965,140.36858,368.15082,64.569084,375.19165,43.054367
4218.7759,12.415761,382.05325,162.53836,371.48877,140.35416,367.98517,64.588974,375.07651,43.08123
4235.4512,7.7670889,381.24069,162.91562,371.34827,140.43712,367.37836,64.452904,373.32227,42.81337
4252.126,4.4289622,381.58728,162.72488,371.34366,140.33409,367.29535,64.43515,373.56046,42.879398
4268.8013,15.344898,382.09915,162.44565,371.54025,140.22856,367.54056,64.390236,374.12662,42.92712
4285.4761,0.18474668,381.83331,162.35165,371.41885,140.09943,367.54767,64.430321,373.94943,42.941528
4302.1509,4.3484125,381.89658,161.96703,371.17874,139.93533,367.54816,64.514221,374.62817,43.304886
4318.8262,13.400673,382.0816,161.55202,371.00259,139.80276,367.45944,64.495956,374.7446,43.518467
4335.501,10.515024,382.1637,161.42255,371.043,139.73265,367.43683,64.465652,374.7977,43.521507
4352.1763,10.445112,382.19583,161.43958,371.03812,139.74734,367.45245,64.430649,374.9368,43.530754
4368.8511,5.563961,382.27512,161.41692,371.08801,139.71834,367.25241,64.382553,374.48569,43.33321
4385.5259,2.040684,382.47311,161.71701,371.26727,139.79855,366.98633,64.154121,374.10559,43.040817
4402.2012,11.348548,381.28827,162.77177,371.21442,140.097,366.46664,63.758106,372.30124,42.082092
4418.876,3.3760183,380.2016,163.37314,370.95355,140.31903,366.04559,63.621143,370.78845,41.613163
4435.5513,0,380.50677,163.23468,370.82208,140.26639,366.05365,63.639,371.53088,41.712009
4452.2261,15.426544,380.37549,163.22597,370.69431,140.3022,365.95596,63.561222,371.31915,41.597061
4468.9009,4.9449148,379.88947,163.37943,370.58411,140.36533,365.83398,63.624691,370.67316,41.520916
4485.5762,16.091782,380.36841,163.1356,370.61209,140.34116,365.93051,63.755192,371.52478,41.77322
4502.251,12.015532,380.80386,163.00188,370.83173,140.38116,365.94366,63.764053,371.47339,41.755054
