0,0.3365760326523275
200,0.23193078996194816
400,0.09531065114239759
600,0.06220818793695318
800,0.018368650335044485
1000,0.008261340837907182
1200,0.019800928960967138
1400,0.02445602486413349
1600,0.018428391018832428
1800,0.00614233560856426
2000,0.00208299358496258
2200,3.2843605690042037
2400,6.214598949984998
2600,7.8260718237063225
2800,9.220196395613048
3000,10.203542659915323
3200,10.951077992549246
3400,11.53863305571546
3600,12.05263408548508
3800,12.490792750019338
4000,12.938157701242359
4200,13.310697813082653
4400,13.6777524312701
4600,13.982803187641505
4800,14.220651523697846
5000,14.415961861788382
5200,14.583306663437469
5400,14.724551797569832
5600,14.86161233961748
5800,14.972463215262618
6000,15.060217521168852
6200,15.13379939751283
6400,15.136188096528851
6600,15.108588340207026
6800,15.26987201125574
7000,15.440594563130334
7200,15.561801268469214
7400,15.608111593208964
7600,15.638922002849679
7800,15.660252445688366
8000,15.697658016837197
8200,15.748434693213536
8400,15.79343317266257
8600,15.85185458553361
8800,15.913591950292984
9000,15.952543085097258
9200,15.999961428893116
9400,16.045308042959867
9600,16.097644990178868
9800,16.14156916097813
10000,16.18121279736228
10200,16.21172116141019
10400,16.238370105672278
10600,16.273396536388688
10800,16.315318385347414
11000,16.31995200587839
11200,16.335838625483312
11400,16.375792486831152
11600,16.395780617792557
11800,16.40987871319474
12000,16.42840834762463
12200,16.455288430244124
12400,16.479952581503483
12600,16.497813863041568
12800,16.51520429388132
13000,16.530921002028347
13200,16.555759112952384
13400,16.576177036174794
13600,16.595894627151484
13800,16.61495775594856
14000,16.628788880098263
14200,16.648488047355265
14400,16.651303527942517
14600,16.656153426014576
14800,16.665481716378267
15000,16.66997223913322
15200,16.676412390367943
15400,16.684038020097173
15600,16.6949823305404
15800,16.70106467786716
16000,16.694854525634163
16200,16.683286956525322
16400,16.682275651170333
16600,16.67458872239849
16800,16.68328339833257
17000,16.686193000259205
17200,16.695916033990976
17400,16.69904525661848
17600,16.700029140399838
17800,16.703277936233967
18000,16.70579861941137
18200,16.711721642812403
18400,16.719447113169668
18600,16.732068784259553
18800,16.733684767276266
19000,16.732070012717113
19200,16.73031420093538
19400,16.73154209851422
19600,16.730988436969707
19800,16.73192719843395
20000,16.731953371218523
